0.0	0.0
5.6750672	2.3165053
13.6309376	5.5061772
22.7149636	9.84730920004
30.6561376	15.0492574
39.7401636	20.2512056
47.6813404	25.7413274
57.8984204	31.5233279
69.2534548	37.3090334
79.4705348	43.0947395
90.825564	48.8816811
102.1806032	54.6698562
113.5356324	60.7486745
128.2996264	67.6957204
143.0587184	75.5097586
160.0937184	83.3287382
177.1336012	91.1489506
193.0257496	99.8299759003
211.193816	109.089822
230.499812	118.6452541
253.2147728	127.9174514
271.3926244	136.3238918
290.6986208	144.7290969
311.147488	153.1367728
330.4583668	161.5432108
349.7643824	169.9471805
367.942234	177.2009305
386.1249684	183.5926248
404.30282	189.9880203
425.8994216	196.1001834
444.0821948	201.925408
465.6787964	207.7568094
489.5512964	214.1818534
523.6555544	220.9024833
542.9811792	227.0356425
569.1246948	233.1663261
594.1351244	239.2982499
615.731726	245.4252372
640.737312	252.1273368
663.4669216	259.4033133
687.3296556	267.5376345
708.9116088	276.2384255
727.0844996	285.5032156
745.2427808	296.1891092
754.29739	304.8367899

