11000,17.346,0.40789
11010,17.352,0.40875
11020,17.357,0.40961
11030,17.363,0.41048
11040,17.369,0.41134
11050,17.375,0.41222
11060,17.38,0.41309
11070,17.386,0.41396
11080,17.392,0.41484
11090,17.397,0.41572
11100,17.403,0.41661
11110,17.409,0.41749
11120,17.415,0.41838
11130,17.421,0.41927
11140,17.426,0.42016
11150,17.432,0.42106
11160,17.438,0.42196
11170,17.444,0.42286
11180,17.45,0.42376
11190,17.456,0.42467
11200,17.462,0.42558
11210,17.468,0.42649
11220,17.474,0.4274
11230,17.48,0.42832
11240,17.486,0.42924
11250,17.492,0.43016
11260,17.498,0.43109
11270,17.504,0.43201
11280,17.51,0.43294
11290,17.516,0.43388
11300,17.522,0.43481
11310,17.528,0.43575
11320,17.534,0.43669
11330,17.54,0.43764
11340,17.547,0.43859
11350,17.553,0.43954
11360,17.559,0.44049
11370,17.565,0.44145
11380,17.571,0.4424
11390,17.578,0.44337
11400,17.584,0.44433
11410,17.59,0.4453
11420,17.596,0.44627
11430,17.603,0.44724
11440,17.609,0.44822
11450,17.616,0.4492
11460,17.622,0.45018
11470,17.628,0.45117
11480,17.635,0.45215
11490,17.641,0.45315
11500,17.648,0.45414
11510,17.654,0.45514
11520,17.66,0.45614
11530,17.667,0.45714
11540,17.674,0.45815
11550,17.68,0.45916
11560,17.687,0.46018
11570,17.693,0.46119
11580,17.7,0.46221
11590,17.706,0.46324
11600,17.713,0.46426
11610,17.72,0.46529
11620,17.726,0.46633
11630,17.733,0.46736
11640,17.74,0.4684
11650,17.746,0.46944
11660,17.753,0.47049
11670,17.76,0.47154
11680,17.767,0.47259
11690,17.774,0.47365
11700,17.78,0.47471
11710,17.787,0.47577
11720,17.794,0.47684
11730,17.801,0.47791
11740,17.808,0.47899
11750,17.815,0.48006
11760,17.822,0.48114
11770,17.829,0.48223
11780,17.836,0.48332
11790,17.843,0.48441
11800,17.85,0.4855
11810,17.857,0.4866
11820,17.864,0.48771
11830,17.871,0.48881
11840,17.878,0.48992
11850,17.885,0.49104
11860,17.893,0.49216
11870,17.9,0.49328
11880,17.907,0.4944
11890,17.914,0.49553
11900,17.921,0.49666
11910,17.929,0.4978
11920,17.936,0.49894
11930,17.943,0.50009
