#Wavenumber,e1,e2
6162,3.427500603,4.127507384
6165,3.426078167,4.125897884
6168,3.424325938,4.124319983
6171,3.422896851,4.122713065
6174,3.421136736,4.121137763
6177,3.419697698,4.119533721
6180,3.417924637,4.117961473
6183,3.416469715,4.11636084
6186,3.414672487,4.114792659
6189,3.413187835,4.113196689
6192,3.411315559,4.111637203
6195,3.409721877,4.109943076
6198,3.407875683,4.108218119
6201,3.406386508,4.106461735
6204,3.404604333,4.104733219
6207,3.403154968,4.10297558
6210,3.401404257,4.101246501
6213,3.399980712,4.099488895
6216,3.398252784,4.097760058
6219,3.39684904,4.096003039
6222,3.395139642,4.094274839
6225,3.393752342,4.092518715
6228,3.39205892,4.09079139
6231,3.390685919,4.089036358
6234,3.389006758,4.087310067
6237,3.387646566,4.085556263
6240,3.385980432,4.083831121
6243,3.384631952,4.082078646
6246,3.382977913,4.080354739
6249,3.381640305,4.078603668
6252,3.379997633,4.076881064
6255,3.378670231,4.075131457
6258,3.37703834,4.073410209
6261,3.375720606,4.071662113
6264,3.374099014,4.069942266
6267,3.372790504,4.06819572
6270,3.37117881,4.06647731
6273,3.369879151,4.064732347
6276,3.368277014,4.063015405
6279,3.366985891,4.061272051
6282,3.365393021,4.059556603
6285,3.364110162,4.057814881
6288,3.362526308,4.05610095
6291,3.361251481,4.054360879
6294,3.359676426,4.052648482
6297,3.358409429,4.050910078
6300,3.356842981,4.049199233
6303,3.355583638,4.04746251
6306,3.354025632,4.04575323
6309,3.352773789,4.0440182
6312,3.351224079,4.042310498
6315,3.349979603,4.040577171
6318,3.348438061,4.038871057
6321,3.347200835,4.037139439
6324,3.345667351,4.035434922
6327,3.344437275,4.033705022
6330,3.342911749,4.03200211
6333,3.341688737,4.030273932
6336,3.340171088,4.02857263
6339,3.338955065,4.026846179
6342,3.337445221,4.025146493
6345,3.336236126,4.023421771
6348,3.334734028,4.021723705
6351,3.333531813,4.020000715
6354,3.332037411,4.018304271
6357,3.330842038,4.016583013
6360,3.329355296,4.014888193
6363,3.328166737,4.013168667
6366,3.326687629,4.011475473
6369,3.325505869,4.009757678
6372,3.324034378,4.008066108
6375,3.322859412,4.006350042
6378,3.321395534,4.004660097
6381,3.32022737,4.002945756
6384,3.318771111,4.001257432
6387,3.317609768,3.999544813
6390,3.316161147,3.997858108
6393,3.315006658,3.996147204
6396,3.313565707,3.994462113
6399,3.312418116,3.992752918
6402,3.310984881,3.991069436
6405,3.309844251,3.989361942
6408,3.308418792,3.987680061
6411,3.307285202,3.985974259
6414,3.305867597,3.984293971
6417,3.304741145,3.982589849
6420,3.303331491,3.980911145
6423,3.302212296,3.97920869
6426,3.300810714,3.977531556
6429,3.299698921,3.975830753
6432,3.298305556,3.974155177
6435,3.297201343,3.972456008
6438,3.295816371,3.970781971
6441,3.294719949,3.969084415
6444,3.293343584,3.967411899
6447,3.29225521,3.965715931
6450,3.290887711,3.96404491
6453,3.289807699,3.962350501
6456,3.288449382,3.960680948
6459,3.287378116,3.958988061
6462,3.286029368,3.95731994
6465,3.284967326,3.955628532
6468,3.28362863,3.953961802
6471,3.282576413,3.952271819
6474,3.281248382,3.950606425
6477,3.280206766,3.948917797
6480,3.278890189,3.94725367
6483,3.277860203,3.945566307
6486,3.276556131,3.943903357
6489,3.275539194,3.942217135
6492,3.274249082,3.940555237
6495,3.273247259,3.938869977
6498,3.271973232,3.937208948
6501,3.270989779,3.935524371
6504,3.269735213,3.933863924
6507,3.26877599,3.932179527
6510,3.267547008,3.930519141
6513,3.266625588,3.928833768
6516,3.26543657,3.927172221
6519,3.264619489,3.925480212
6522,3.263555725,3.923965018
6525,3.262668797,3.922452916
6528,3.261501224,3.920965552
6531,3.26057362,3.919458714
6534,3.259373385,3.91797592
6537,3.258425449,3.916472615
6540,3.257207081,3.914993149
6543,3.256245873,3.913492774
6546,3.255015592,3.912016101
6549,3.254044845,3.910518334
6552,3.252806104,3.909044157
6555,3.251828137,3.907548798
6558,3.250583125,3.906076926
6561,3.24959952,3.904583837
6564,3.248349749,3.903114136
6567,3.247361652,3.901623217
6570,3.246108223,3.90015559
6573,3.245116503,3.898666763
6576,3.243860255,3.897201135
6579,3.242865589,3.89571434
6582,3.241607179,3.894250651
6585,3.240610111,3.892765838
6588,3.239350069,3.891304041
6591,3.238351044,3.889821169
6594,3.237089801,3.888361223
6597,3.23608919,3.886880258
6600,3.234827107,3.88542213
6603,3.23382522,3.883943042
6606,3.232562602,3.882486702
6609,3.231559706,3.881009466
6612,3.23029681,3.879554889
6615,3.229293133,3.878079483
6618,3.228030183,3.876626647
6621,3.227025926,3.875153051
6624,3.225763114,3.873701936
6627,3.224758449,3.872230133
6630,3.223495946,3.870780723
6633,3.222491026,3.869310696
6636,3.221228979,3.867862976
6639,3.220223939,3.866394711
6642,3.218962479,3.864948666
6645,3.21795744,3.86348215
6648,3.216696684,3.862037768
6651,3.215691753,3.860572989
6654,3.214431804,3.859130258
6657,3.213427076,3.857667207
6660,3.212168028,3.856226116
6663,3.21116359,3.854764781
6666,3.209905524,3.853325321
6669,3.208901454,3.851865694
6672,3.207644445,3.850427856
6675,3.206640814,3.848969927
6678,3.205384929,3.847533703
6681,3.204381799,3.846077464
6684,3.203127099,3.844642846
6687,3.202124528,3.843188291
6690,3.200871068,3.841755272
6693,3.199869108,3.840302392
6696,3.198616936,3.838870965
6699,3.197615634,3.837419755
6702,3.196364795,3.835989914
6705,3.195364195,3.834540367
6708,3.19411473,3.833112105
6711,3.19311487,3.831664216
6714,3.191866814,3.830237528
6717,3.19086773,3.828791291
6720,3.189621116,3.827366172
6723,3.18862284,3.825921581
6726,3.187377698,3.824498026
6729,3.186380259,3.823055076
6732,3.185136615,3.821633081
6735,3.184140039,3.820191767
6738,3.182897917,3.818771327
6741,3.181902228,3.817331645
6744,3.180661647,3.815912756
6747,3.179666866,3.814474702
6750,3.178427847,3.813057359
6753,3.177433992,3.811620928
6756,3.17619655,3.810205128
6759,3.175203639,3.808770317
6762,3.173967787,3.807356056
6765,3.172975834,3.805922861
6768,3.171741584,3.804510136
6771,3.170750601,3.803078553
6774,3.169517964,3.80166736
6777,3.168527961,3.800237386
6780,3.167296944,3.798827723
6783,3.166307929,3.797399354
6786,3.165078537,3.795991218
6789,3.164090518,3.794564452
6792,3.162862754,3.793157839
6795,3.161875733,3.791732672
6798,3.160649599,3.790327581
6801,3.159663579,3.788904012
6804,3.158439072,3.78750044
6807,3.157454052,3.786078464
6810,3.156231169,3.784676409
6813,3.155247144,3.783256026
6816,3.154025876,3.781855487
6819,3.153042838,3.780436694
6822,3.151823174,3.779037668
6825,3.150841112,3.777620465
6828,3.149623033,3.776222952
6831,3.148641926,3.774807336
6834,3.147425407,3.773411335
6837,3.146445227,3.771997307
6840,3.145230226,3.77060282
6843,3.144250926,3.76919038
6846,3.143037382,3.767797409
6849,3.142058881,3.766386562
6852,3.140846678,3.764995114
6855,3.139868808,3.76358587
6858,3.13865768,3.762195964
6861,3.137679785,3.760788372
6864,3.136468309,3.759398961
6867,3.135490764,3.75798984
6870,3.134282864,3.756599776
6873,3.133307952,3.755192099
6876,3.132102445,3.753803472
6879,3.131129221,3.752397312
6882,3.129925835,3.751010143
6885,3.128954084,3.749605515
6888,3.127752698,3.748219809
6891,3.126782318,3.746816718
6894,3.125582861,3.74543248
6897,3.124613792,3.744030929
6900,3.123416215,3.74264816
6903,3.122448414,3.74124815
6906,3.121252681,3.739866851
6909,3.120286115,3.738468381
6912,3.119092195,3.737088552
6915,3.118126838,3.735691623
6918,3.116934704,3.734313263
6921,3.115970533,3.732917874
6924,3.114780162,3.731540984
6927,3.113817154,3.730147133
6930,3.112628524,3.728771712
6933,3.111666661,3.7273794
6936,3.110479751,3.726005447
6939,3.109519013,3.724614672
6942,3.108333802,3.723242187
6945,3.107374171,3.721852949
6948,3.106190637,3.72048193
6951,3.105232094,3.719094227
6954,3.104050218,3.717724674
6957,3.103092744,3.716338506
6960,3.101912505,3.714970419
6963,3.10095608,3.713585784
6966,3.099777456,3.712219162
6969,3.098822062,3.71083606
6972,3.097645031,3.709470902
6975,3.096690647,3.708089331
6978,3.095515187,3.706725638
6981,3.094561791,3.705345598
6984,3.093387878,3.703983367
6987,3.092435449,3.702604858
6990,3.091263058,3.701244091
6993,3.090311574,3.699867111
6996,3.089140679,3.698507806
6999,3.088190115,3.697132355
7002,3.08702069,3.695774513
7005,3.086071021,3.694400591
7008,3.084903038,3.69304421
7011,3.083954237,3.691671816
7014,3.082787666,3.690316898
7017,3.081839705,3.688946032
7020,3.080674516,3.687592576
7023,3.079727366,3.686223238
7026,3.078563524,3.684871244
7029,3.077617154,3.683503434
7032,3.076454626,3.682152903
7035,3.075509001,3.68078662
7038,3.07434775,3.679437553
7041,3.073402835,3.678072798
7044,3.072242822,3.676725194
7047,3.07129858,3.675361968
7050,3.070139762,3.674015829
7053,3.069196152,3.672654133
7056,3.068038486,3.671309459
7059,3.067095464,3.669949292
7062,3.065938902,3.668606085
7065,3.064996422,3.66724745
7068,3.063840912,3.665905711
7071,3.062898925,3.664548608
7074,3.061744413,3.66320834
7077,3.060802863,3.661852771
7080,3.059649289,3.660513975
7083,3.058708119,3.659159942
7086,3.057555418,3.65782262
7089,3.056614565,3.656470125
7092,3.055462668,3.655134281
7095,3.05452206,3.653783327
7098,3.053370891,3.652448963
7101,3.052430454,3.651099554
7104,3.051279928,3.649766674
7107,3.050339579,3.648418812
7110,3.049189605,3.647087421
7113,3.048249251,3.645741112
7116,3.047099727,3.644411215
7119,3.046159265,3.643066463
7122,3.045010078,3.641738065
7125,3.044069396,3.640394876
7128,3.042920418,3.639067985
7131,3.041979387,3.637726366
7134,3.040830476,3.636400989
7137,3.039888951,3.635060948
7140,3.038739944,3.633737094
7143,3.037797761,3.632398641
7146,3.036648472,3.631076322
7149,3.035705442,3.629739468
7152,3.034555654,3.628418697
7155,3.033611556,3.627083456
7158,3.032461018,3.625764248
7161,3.031515592,3.624430635
7164,3.030364002,3.62311301
7167,3.029416941,3.621781045
7170,3.028263937,3.620465026
7173,3.027314866,3.619134735
7176,3.02616,3.617820351
7179,3.025208456,3.616491763
7182,3.024051163,3.615179053
7185,3.023096558,3.613852209
7188,3.021936103,3.612541222
7191,3.020977666,3.611216175
7194,3.019813052,3.60990698
7197,3.018849731,3.608583803
7200,3.017679526,3.6072765
7203,3.016709799,3.605955299
7206,3.015531775,3.604650045
7209,3.014553244,3.603330991
7212,3.013363459,3.602028066
7215,3.012371798,3.600711466
7218,3.011161285,3.599411512
7221,3.010146379,3.598098092
7224,3.008872527,3.596804179
7227,3.007776766,3.595401846
7230,3.006542873,3.593986302
7233,3.0055239,3.592556107
7236,3.004328323,3.591139543
7239,3.003336946,3.58970913
7242,3.002161327,3.588292879
7245,3.001187335,3.586862987
7248,3.000026117,3.585447453
7251,2.999065122,3.584018399
7254,2.99791547,3.582603787
7257,2.99696503,3.581175745
7260,2.995825204,3.579762182
7263,2.99488376,3.578335263
7266,2.99375258,3.576922831
7269,2.992819051,3.575497111
7272,2.991695663,3.574085872
7275,2.990769253,3.572661407
7278,2.989653007,3.571251406
7281,2.988733107,3.569828238
7284,2.987623494,3.56841951
7287,2.986709621,3.56699767
7290,2.985606229,3.565590243
7293,2.984697994,3.564169758
7296,2.983600483,3.562763656
7299,2.982697561,3.561344546
7302,2.981605647,3.559939786
7305,2.980707765,3.558522069
7308,2.979621207,3.557118666
7311,2.978728133,3.555702357
7314,2.97764672,3.554300325
7317,2.976758255,3.552885434
7320,2.975681805,3.551484785
7323,2.974797773,3.550071323
7326,2.973726127,3.548672065
7329,2.972846374,3.54726004
7332,2.971779391,3.545862182
7335,2.970903782,3.544451601
7338,2.969841334,3.54305515
7341,2.968969747,3.54164602
7344,2.967911722,3.54025098
7347,2.967044048,3.538843307
7350,2.965990343,3.537449684
7353,2.965126484,3.536043471
7356,2.964077008,3.534651271
7359,2.963216875,3.533246521
7362,2.962171542,3.531855747
7365,2.961315055,3.530452464
7368,2.960273789,3.529063119
7371,2.959420874,3.527661306
7374,2.958383605,3.526273392
7377,2.957534195,3.524873052
7380,2.956500858,3.523486571
7383,2.955654891,3.522087705
7386,2.954625427,3.52070266
7389,2.953782847,3.519305269
7392,2.952757201,3.517921662
7395,2.951917955,3.516525746
7398,2.950896076,3.515143578
7401,2.950060118,3.51374914
7404,2.94904196,3.512368411
7407,2.948209245,3.51097545
7410,2.947194764,3.509596162
7413,2.946365252,3.508204678
7416,2.945354408,3.506826831
7419,2.944528062,3.505436825
7422,2.943520819,3.504060419
7425,2.942697603,3.502671891
7428,2.941693927,3.501296926
7431,2.940873811,3.499909874
7434,2.939873671,3.49853635
7437,2.939056626,3.497150775
7440,2.938059992,3.495778692
7443,2.937245992,3.494394593
7446,2.936252838,3.493023949
7449,2.935441859,3.491641324
7452,2.934452163,3.49027212
7455,2.933644183,3.488890969
7458,2.932657922,3.487523204
7461,2.931852923,3.486143524
7464,2.930870077,3.484777196
7467,2.930068043,3.483398988
7470,2.929088597,3.482034096
7473,2.928289513,3.480657356
7476,2.92731345,3.479293899
7479,2.926517305,3.477918627
7482,2.925544614,3.476556603
7485,2.924751398,3.475182795
7488,2.92378207,3.473822203
7491,2.922991776,3.472449859
7494,2.922025803,3.471090696
7497,2.921238428,3.469719812
7500,2.920275806,3.468362077
7503,2.91949135,3.46699265
7506,2.918532077,3.465636341
7509,2.917750541,3.464268369
7512,2.91679462,3.462913482
7515,2.916016011,3.461546962
7518,2.915063447,3.460193495
7521,2.914287776,3.458828423
7524,2.913338579,3.457476373
7527,2.912565863,3.456112746
7530,2.911620048,3.454762108
7533,2.910850307,3.453399922
7536,2.909907897,3.452050693
7539,2.90914116,3.450689942
7542,2.908202182,3.449342118
7545,2.907438488,3.447982797
7548,2.906502981,3.446636373
7551,2.90574238,3.445278476
7554,2.904810394,3.443933445
7557,2.904052951,3.442576965
7560,2.903124552,3.441233321
7563,2.902370354,3.439878248
7566,2.90144563,3.438535981
7569,2.900694797,3.437182306
7572,2.899773868,3.435841406
7575,2.899026564,3.434489113
7578,2.8981096,3.433149565
7581,2.89736607,3.431798634
7584,2.896453321,3.430460419
7587,2.895713954,3.42911082
7590,2.894805824,3.427773906
7593,2.894071323,3.426425588
7596,2.893168545,3.425089921
7599,2.892440545,3.423742764
7602,2.891544852,3.42240822
7605,2.89083138,3.421061656
7608,2.889952794,3.419746161
7611,2.889232531,3.41842237
7614,2.888343645,3.41711124
7617,2.887620408,3.415789224
7620,2.886729837,3.414479779
7623,2.886006078,3.413159362
7626,2.88511557,3.411851477
7629,2.884392141,3.410532597
7632,2.883502446,3.409226216
7635,2.882779795,3.407908839
7638,2.881891328,3.406603931
7641,2.881169736,3.405288035
7644,2.88028276,3.403984579
7647,2.879562417,3.402670147
7650,2.878677113,3.401368128
7653,2.877958159,3.400055149
7656,2.877074662,3.398754554
7659,2.876357202,3.397443019
7662,2.875475612,3.396143839
7665,2.874759731,3.394833738
7668,2.873880129,3.393535966
7671,2.873165895,3.392227292
7674,2.872288347,3.39093092
7677,2.871575816,3.389623666
7680,2.870700377,3.388328688
7683,2.869989598,3.38702285
7686,2.869116313,3.385729261
7689,2.868407328,3.384424832
7692,2.867536239,3.383132625
7695,2.866829085,3.381829601
7698,2.865960226,3.380538773
7701,2.865254937,3.379237148
7704,2.864388341,3.377947694
7707,2.863684946,3.376647464
7710,2.862820643,3.375359379
7713,2.862119171,3.37406054
7716,2.861257186,3.37277382
7719,2.860557664,3.371476367
7722,2.859698023,3.370191008
7725,2.859000475,3.368894937
7728,2.858143203,3.367610934
7731,2.857447654,3.366316241
7734,2.856592773,3.365033592
7737,2.855899246,3.363740272
7740,2.855046779,3.362458972
7743,2.854355297,3.361167022
7746,2.853505266,3.359887067
7749,2.852815853,3.358596482
7752,2.85196828,3.357317868
7755,2.851280958,3.356028645
7758,2.850435866,3.354751368
7761,2.849750658,3.353463502
7764,2.848908069,3.352187558
7767,2.848224999,3.350901045
7770,2.847384935,3.34962643
7773,2.846704029,3.348341267
7776,2.845866514,3.347067977
7779,2.845187795,3.345784158
7782,2.844352853,3.34451219
7785,2.843676348,3.343229711
7788,2.842844005,3.341959059
7791,2.84216974,3.340677916
7794,2.841340023,3.339408578
7797,2.840668027,3.338128766
7800,2.839840963,3.336860736
7803,2.839171266,3.335582251
7806,2.838346883,3.334315525
7809,2.837679517,3.333038362
7812,2.836857848,3.331772935
7815,2.836192845,3.330497089
7818,2.835373923,3.329232957
7821,2.834711319,3.327958423
7824,2.833895178,3.326695581
7827,2.833235011,3.325422354
7830,2.83242169,3.324160796
7833,2.831764,3.322888871
7836,2.830953539,3.321628593
7839,2.83029837,3.320357962
7842,2.829490812,3.319098958
7845,2.82883821,3.317829618
7848,2.828033603,3.316571882
7851,2.82738362,3.315303825
7854,2.826582013,3.314047352
7857,2.825934704,3.312780572
7860,2.825136154,3.311525354
7863,2.824491577,3.310259845
7866,2.823696145,3.309005876
7869,2.823054365,3.307741629
7872,2.822262116,3.306488902
7875,2.821623205,3.305225911
7878,2.820834213,3.303974418
7881,2.820198249,3.302712674
7884,2.819412592,3.301462407
7887,2.818779662,3.3002019
7890,2.81799743,3.29895285
7893,2.817367629,3.297693572
7896,2.816588921,3.29644573
7899,2.815962356,3.29518767
7902,2.815187282,3.293941025
7905,2.814564072,3.292684172
7908,2.813792756,3.291438712
7911,2.813173037,3.290183053
7914,2.812405619,3.288938765
7917,2.811789544,3.287684287
7920,2.811026185,3.286441158
7923,2.810413928,3.285187844
7926,2.809654811,3.283945858
7929,2.809046576,3.282693691
7932,2.808291914,3.28145283
7935,2.807687935,3.28020179
7938,2.806937978,3.278962033
7941,2.806338534,3.277712096
7944,2.805593579,3.276473418
7947,2.804999001,3.275224558
7950,2.804259406,3.273986931
7953,2.803670099,3.272739115
7956,2.8029363,3.271502503
7959,2.802352765,3.270255691
7962,2.801625313,3.269020052
7965,2.801048186,3.267774193
7968,2.80032779,3.266539472
7971,2.799757907,3.265294503
7974,2.799045514,3.264060627
7977,2.79848402,3.262816458
7980,2.79778096,3.261583326
7983,2.797229512,3.260339833
7986,2.796537792,3.259107294
7989,2.795999002,3.257864279
7992,2.795322003,3.256632081
7995,2.794800587,3.255389191
7998,2.79414534,3.254156811
8001,2.793652328,3.252913228
8004,2.793046094,3.251678652
8007,2.792640295,3.250478136
8010,2.792066681,3.249373665
8013,2.791584463,3.248263023
8016,2.790949054,3.247164239
8019,2.790439843,3.246056713
8022,2.789781844,3.244960734
8025,2.789256758,3.243855508
8028,2.788584958,3.242761687
8031,2.788048771,3.24165841
8034,2.787367164,3.240566452
8037,2.786822532,3.23946493
8040,2.786133419,3.238374665
8043,2.785582033,3.237274772
8046,2.784886914,3.236186087
8049,2.784329948,3.235087736
8052,2.783629881,3.234000553
8055,2.783068194,3.232903681
8058,2.782363966,3.23181794
8061,2.781798218,3.230722496
8064,2.781090435,3.229638151
8067,2.780521148,3.228544095
8070,2.779810293,3.227461109
8073,2.779237888,3.226368411
8076,2.778524357,3.225286753
8079,2.777949182,3.224195385
8082,2.777233302,3.223115029
8085,2.776655651,3.222024968
8088,2.775937698,3.220945893
8091,2.775357821,3.219857119
8094,2.774638032,3.218779306
8097,2.774056144,3.217691803
8100,2.773334724,3.216615234
8103,2.772751013,3.215528986
8106,2.772028141,3.214453648
8109,2.771442773,3.213368641
8112,2.770718606,3.21229452
8115,2.770131727,3.211210743
8118,2.769406405,3.210137826
8121,2.768818147,3.209055268
8124,2.768091796,3.207983546
8127,2.767502275,3.206902196
8130,2.766775007,3.205831658
8133,2.766184331,3.204751508
8136,2.765456248,3.203682145
8139,2.764864514,3.202603185
8142,2.764135709,3.20153499
8145,2.763543003,3.200457213
8148,2.762813562,3.199390177
8151,2.762219967,3.198313575
8154,2.761489966,3.19724769
8157,2.760895557,3.196172257
8160,2.760165069,3.195107518
8163,2.759569914,3.194033246
8166,2.758839005,3.192969646
8169,2.758243169,3.19189653
8172,2.757511902,3.190834062
8175,2.756915445,3.189762096
8178,2.756183876,3.188700754
8181,2.755586854,3.187629933
8184,2.754855039,3.186569713
8187,2.754257505,3.18550003
8190,2.753525494,3.184440926
8193,2.752927498,3.183372378
8196,2.75219534,3.182314384
8199,2.751596928,3.181246965
8202,2.750864668,3.180190077
8205,2.750265887,3.179123782
8208,2.749533567,3.178067996
8211,2.748934459,3.17700282
8214,2.748202122,3.17594813
8217,2.747602728,3.17488407
8220,2.746870414,3.173830473
8223,2.746270774,3.172767523
8226,2.74553852,3.171715014
8229,2.744938672,3.170653171
8232,2.744206517,3.169601745
8235,2.743606498,3.168541005
8238,2.742874476,3.167490659
8241,2.742274324,3.166431017
8244,2.741542471,3.165381746
8247,2.74094222,3.164323198
8250,2.740210571,3.163274998
8253,2.739610257,3.162217541
8256,2.738878847,3.161170409
8259,2.738278505,3.160114038
8262,2.737547366,3.159067969
8265,2.736947031,3.15801268
8268,2.736216199,3.15696767
8271,2.735615906,3.155913459
8274,2.734885414,3.154869505
8277,2.734285199,3.153816368
8280,2.733555083,3.152773465
8283,2.732954982,3.151721399
8286,2.732225276,3.150679543
8289,2.731625326,3.149628542
8292,2.730896069,3.148587729
8295,2.730296309,3.14753779
8298,2.729567537,3.146498016
8301,2.728968006,3.145449134
8304,2.72823976,3.144410394
8307,2.727640502,3.143362565
8310,2.726912823,3.142324855
8313,2.726313882,3.141278073
8316,2.725586815,3.140241389
8319,2.724988239,3.13919565
8322,2.724261832,3.138159985
8325,2.723663673,3.137115284
8328,2.722937978,3.136080634
8331,2.722340292,3.135036965
8334,2.721615367,3.134003324
8337,2.721018216,3.132960681
8340,2.720294123,3.131928043
8343,2.719697577,3.130886419
8346,2.718974388,3.129854778
8349,2.718378526,3.128814166
8352,2.717656319,3.127783513
8355,2.717061231,3.126743905
8358,2.716340099,3.125714234
8361,2.715745888,3.124675621
8364,2.715025939,3.12364692
8367,2.714432728,3.122609291
8370,2.713714088,3.121581552
8373,2.713122024,3.120544895
8376,2.712404847,3.119518103
8379,2.71181411,3.118482403
8382,2.711098584,3.117456543
8385,2.710509401,3.116421781
8388,2.709795766,3.115396835
8391,2.70920843,3.114362989
8394,2.708496999,3.11333893
8397,2.70791191,3.112305968
8400,2.707203109,3.111282765
8403,2.706620836,3.110250643
8406,2.705915285,3.109228248
8409,2.705336709,3.108196899
8412,2.704635384,3.107175236
8415,2.704062059,3.106144543
8418,2.703366721,3.105123481
8421,2.702802143,3.10409318
8424,2.702116914,3.10307241
8427,2.701577349,3.102041284
8430,2.700925567,3.101055041
8433,2.700374565,3.100074833
8436,2.699692387,3.099104902
8439,2.699124964,3.09812687
8442,2.69843216,3.09715868
8445,2.697856894,3.096182184
8448,2.697157616,3.095215424
8451,2.696576916,3.09424028
8454,2.695872943,3.093274816
8457,2.69528801,3.092300935
8460,2.694580328,3.091336691
8463,2.693991883,3.090364017
8466,2.693281118,3.089400944
8469,2.692689646,3.08842944
8472,2.691976227,3.087467506
8475,2.691382074,3.086497145
8478,2.690666317,3.085536324
8481,2.69006974,3.084567084
8484,2.689351883,3.083607357
8487,2.688753083,3.082639224
8490,2.68803331,3.081680575
8493,2.687432445,3.080713534
8496,2.686710905,3.079755951
8499,2.686108104,3.078789993
8502,2.685384915,3.077833465
8505,2.684780283,3.07686858
8508,2.684055545,3.075913099
8511,2.683449167,3.074949278
8514,2.682722961,3.073994837
8517,2.682114911,3.073032074
8520,2.681387305,3.072078665
8523,2.680777642,3.071116955
8526,2.680048692,3.070164573
8529,2.679437468,3.06920391
8532,2.678707223,3.06825255
8535,2.67809448,3.06729293
8538,2.677362979,3.066342587
8541,2.676748752,3.065384006
8544,2.676016029,3.064434676
8547,2.675400348,3.063477131
8550,2.67466643,3.062528811
8553,2.674049318,3.061572298
8556,2.673314227,3.060624985
8559,2.672695705,3.059669501
8562,2.671959458,3.058723191
8565,2.671339541,3.057768734
8568,2.670602152,3.056823427
8571,2.669980851,3.055869994
8574,2.669242329,3.054925686
8577,2.668619652,3.053973276
8580,2.667880004,3.053029965
8583,2.667255954,3.052078576
8586,2.666515183,3.05113626
8589,2.665889763,3.050185891
8592,2.665147867,3.049244569
8595,2.664521075,3.048295219
8598,2.663778053,3.04735489
8601,2.663149884,3.046406556
8604,2.662405729,3.045467219
8607,2.661776176,3.044519902
8610,2.66103088,3.043581554
8613,2.660399933,3.042635253
8616,2.659653484,3.041697896
8619,2.659021131,3.04075261
8622,2.658273515,3.039816242
8625,2.657639739,3.038871971
8628,2.656890941,3.037936592
8631,2.656255725,3.036993336
8634,2.655505724,3.036058946
8637,2.654869047,3.035116704
8640,2.654117821,3.034183304
8643,2.653479661,3.033242077
8646,2.652727185,3.032309665
8649,2.652087514,3.031369454
8652,2.651333761,3.030438032
8655,2.650692551,3.029498837
8658,2.64993749,3.028568405
8661,2.649294707,3.027630228
8664,2.648538304,3.026700787
8667,2.647893914,3.025763627
8670,2.647136132,3.024835178
8673,2.646490095,3.023899038
8676,2.645730893,3.022971582
8679,2.645083167,3.022036463
8682,2.644322501,3.021110002
8685,2.643673038,3.020175906
8688,2.64291086,3.019250441
8691,2.642259611,3.01831737
8694,2.641495867,3.017392904
8697,2.640842776,3.01646086
8700,2.64007741,3.015537396
8703,2.639422416,3.014606382
8706,2.638655365,3.013683921
8709,2.637998403,3.01275394
8712,2.637229599,3.011832486
8715,2.636570597,3.010903542
8718,2.635799967,3.009983099
8721,2.635138846,3.009055195
8724,2.634366309,3.008135766
8727,2.633702985,3.007208907
8730,2.632928452,3.006290496
8733,2.63226283,3.005364688
8736,2.631486205,3.004447301
8739,2.630818183,3.003522548
8742,2.630039359,3.00260619
8745,2.629368823,3.001682499
8748,2.628587683,3.000767176
8751,2.62791451,2.999844554
8754,2.627130925,2.998930274
8757,2.626454974,2.998008729
8760,2.625668801,2.9970955
8763,2.624989918,2.99617504
8766,2.624200998,2.995262871
8769,2.623519011,2.994343507
8772,2.622727164,2.993432408
8775,2.622041879,2.992514151
8778,2.621246903,2.991604134
8781,2.6205581,2.990686999
8784,2.619759769,2.989778077
8787,2.619067197,2.988862078
8790,2.618265249,2.987954268
8793,2.617568622,2.987039423
8796,2.616762757,2.986132743
8799,2.616061739,2.985219073
8802,2.615251608,2.984313544
8805,2.614545809,2.983401074
8808,2.613731002,2.982496722
8811,2.613019954,2.981585483
8814,2.61219998,2.980682338
8817,2.611483122,2.979772365
8820,2.610657387,2.978870467
8823,2.609934025,2.977961805
8826,2.609101794,2.9770612
8829,2.608371053,2.976153906
8832,2.607531392,2.975254655
8835,2.606792137,2.974348805
8838,2.605943824,2.973450988
8841,2.605194518,2.972546683
8844,2.604335882,2.97165041
8847,2.603574332,2.970747797
8850,2.602702958,2.969853228
8853,2.601925777,2.968952534
8856,2.601037861,2.968059923
8859,2.600239104,2.967161549
8862,2.599327792,2.966271357
8865,2.598494178,2.965376204
8868,2.597543446,2.964489513
8871,2.596613939,2.963601745
8874,2.595534452,2.962591393
8877,2.594641095,2.961511751
8880,2.593679402,2.960437381
8883,2.592851072,2.959354509
8886,2.591930461,2.958278539
8889,2.59113167,2.957194877
8892,2.590235978,2.956118421
8895,2.589457016,2.955034636
8898,2.588579296,2.953958175
8901,2.587815369,2.952874596
8904,2.586951752,2.951798394
8907,2.58619997,2.95071522
8910,2.585347985,2.949639448
8913,2.584606405,2.94855681
8916,2.583764335,2.947481585
8919,2.58303156,2.946399578
8922,2.58219814,2.945324987
8925,2.581473111,2.944243683
8928,2.580647373,2.94316979
8931,2.579929261,2.942089244
8934,2.579110434,2.941016102
8937,2.578398571,2.939936357
8940,2.577586029,2.938864008
8943,2.576879864,2.937785102
8946,2.576073087,2.93671358
8949,2.575372156,2.935635542
8952,2.574570705,2.934564875
8955,2.573874613,2.933487731
