#Frequency	Eps1	Eps2
321.414	-184.862757292724	20.7167574989454
322.057	-184.18615521654	20.8306135779379
322.7	-183.582733311047	20.813250904403
323.342	-182.960905123796	20.7358600952574
323.985	-182.266504616024	20.5340899554197
324.628	-181.43278901189	20.3656742831157
325.271	-180.537465258351	20.2980239689788
325.914	-179.673435567631	20.344538916533
326.556	-178.909178088775	20.432916463983
327.199	-178.254908719305	20.4835539501795
327.842	-177.639619841939	20.3776040805343
328.485	-176.889402401597	20.1148387347102
329.128	-175.903486276514	19.8940680897439
329.771	-174.780040329699	19.9144570499084
330.413	-173.76494343741	20.2373360044431
331.056	-173.010996595368	20.6251760117908
331.699	-172.460004879759	20.9149817333107
332.342	-171.953116066365	21.0033025746669
332.985	-171.350064649301	21.0212395715188
333.628	-170.693592343143	21.1047589445588
334.27	-170.086773191821	21.2464030548732
334.913	-169.609343869874	21.4101781708741
335.556	-169.236355623608	21.3899359195869
336.199	-168.762378996655	21.1745096000716
336.842	-168.126809785201	20.980200432993
337.485	-167.398712304162	20.8192498514725
338.127	-166.626309132034	20.7739227636608
338.77	-165.866356388907	20.7789317067755
339.413	-165.11483660156	20.8568216009405
340.056	-164.419002831883	21.0153827716369
340.699	-163.835341281534	21.2166473533669
341.342	-163.378312027914	21.368006177756
341.984	-162.974924405958	21.3846274707476
342.627	-162.524158057162	21.2959357151151
343.27	-161.98502515671	21.1662825924675
343.913	-161.360213713823	21.067588133808
344.556	-160.711110303787	21.0577776375664
345.198	-160.112580056102	21.1032885756531
345.841	-159.567767871824	21.1349071753676
346.484	-159.054717767101	21.1485644381618
347.127	-158.533070045242	21.0905291772232
347.77	-157.958788741829	21.0446689228089
348.413	-157.340100104773	21.012070426194
349.055	-156.707222187547	21.0889155300236
349.698	-156.158869184144	21.2483198195888
350.341	-155.74488552241	21.4106182723642
350.984	-155.417988476468	21.4551022002562
351.627	-155.081923027994	21.4078632290385
352.27	-154.712838771155	21.309178523123
352.912	-154.320258183707	21.1838517006421
353.555	-153.893122223496	21.0077742277706
354.198	-153.410062109138	20.8212313136144
354.841	-152.865715603448	20.6232528422296
355.484	-152.222590737426	20.4498871996909
356.127	-151.538739070088	20.4414048808715
356.769	-150.915191050862	20.5079291110551
357.412	-150.383467740337	20.6764704725128
358.055	-150.002813040189	20.8315963825311
358.698	-149.704099623119	20.8752857779475
359.341	-149.414498471823	20.8570257675401
359.984	-149.138847896685	20.778230463861
360.626	-148.848218245298	20.6124494892545
361.269	-148.488987450057	20.3914076360158
361.912	-148.046311028541	20.1754914933091
362.555	-147.568464574966	20.0364558736365
363.198	-147.136597077569	19.9485312182747
363.84	-146.769176087271	19.832857843787
364.483	-146.404713668521	19.6363439489776
365.126	-145.97683183268	19.4080329841396
365.769	-145.518846830841	19.2358722971014
366.412	-145.098136793116	19.0719980899304
367.055	-144.68643258461	18.8506001092047
367.697	-144.221540206636	18.6003624515496
368.34	-143.734676370629	18.4072390539296
368.983	-143.25563959875	18.1774284596782
369.626	-142.743592008537	17.9625603927377
370.269	-142.230268372653	17.7684623038308
370.912	-141.715675327423	17.5560984509932
371.554	-141.167733909125	17.3389696349701
372.197	-140.589565349317	17.1563065512697
372.84	-139.990471976586	16.9900471961745
373.483	-139.382674581131	16.8985170532916
374.126	-138.811898544495	16.8513697814463
374.769	-138.30980773931	16.853406580935
375.411	-137.899181238668	16.8158150449227
376.054	-137.521668258057	16.6914580233206
376.697	-137.106747206186	16.4871962047341
377.34	-136.623637978899	16.2722743668527
377.983	-136.107929181614	16.0894678445898
378.626	-135.570407509295	15.9041292299172
379.268	-135.014193177087	15.7707507225041
379.911	-134.454540580737	15.655246570705
380.554	-133.934423439905	15.6356632304769
381.197	-133.538033510768	15.6017729743698
381.84	-133.210773271853	15.4390882210201
382.482	-132.83141007405	15.1282238483797
383.125	-132.28569166624	14.73984023592
383.768	-131.59281353583	14.4694929698097
384.411	-130.879370389969	14.318191542618
385.054	-130.207146057357	14.2593618363449
385.697	-129.608189518975	14.228813051292
386.339	-129.044415298872	14.1531904550212
386.982	-128.440936686258	14.0544020138361
387.625	-127.791804435961	14.0143925682088
388.268	-127.182365835375	14.0784079245718
388.911	-126.669292573477	14.1402405904072
389.554	-126.196623098865	14.1425137632361
390.196	-125.69749556409	14.1074575722939
390.839	-125.179750469671	14.1167542532089
391.482	-124.727905113733	14.1681349193758
392.125	-124.360863421741	14.1376917083044
392.768	-123.94575214381	13.9409133834598
393.411	-123.342261770364	13.7143055402734
394.053	-122.604884394073	13.654140284063
394.696	-121.896975276322	13.7828725672648
395.339	-121.314699827673	14.0060046790352
395.982	-120.855859296975	14.2316808162348
396.625	-120.484684942119	14.4244984111958
397.268	-120.175129187538	14.5659225179746
397.91	-119.892142382632	14.6354588592914
398.553	-119.595260852104	14.6565249336002
399.196	-119.289262374141	14.6754769960916
399.839	-119.016305225487	14.6850966730888
400.482	-118.749872638744	14.6061364169596
401.125	-118.428843994212	14.5026490027959
401.767	-118.069416625972	14.4073793939782
402.41	-117.701160500647	14.3402333821285
403.053	-117.344368077811	14.2753281769747
403.696	-117.00240869302	14.2131822522799
404.339	-116.673036065618	14.1244751365059
404.981	-116.355549138708	14.0237966698675
405.624	-116.035370838469	13.851218376053
406.267	-115.651559594156	13.6256751959027
406.91	-115.160255185992	13.3831800719276
407.553	-114.555491313851	13.2220802704897
408.196	-113.928620309989	13.2257882925323
408.838	-113.387604793952	13.3401387421895
409.481	-112.960941497418	13.4859524642112
410.124	-112.633358994154	13.6063676674275
410.767	-112.365233650235	13.6539935443455
411.41	-112.101306332518	13.6333865465713
412.053	-111.831188416236	13.5843596864138
412.695	-111.550614138421	13.4792476567718
413.338	-111.241757765201	13.3560060796848
413.981	-110.895613599357	13.1865525019868
414.624	-110.481744169425	13.0196854376182
415.267	-110.005608433228	12.8829303289448
415.91	-109.502543607035	12.8346119125109
416.552	-109.033876937876	12.8442744681385
417.195	-108.598619632084	12.8719491325166
417.838	-108.197182661348	12.9304253826828
418.481	-107.834815265857	12.9818754286539
419.124	-107.490649728816	13.0355362249505
419.767	-107.190946558448	13.1220825634032
420.409	-106.975513277233	13.184751941281
421.052	-106.826737318668	13.1701385041412
421.695	-106.678415066889	13.0157495941065
422.338	-106.418073204024	12.7533466215871
422.981	-106.000173541308	12.5153601473527
423.623	-105.513490320768	12.4296787071894
424.266	-105.099412087734	12.468568396485
424.909	-104.819375516952	12.5178688226637
425.552	-104.61873387996	12.4574064746842
426.195	-104.392750835876	12.2945481605674
426.838	-104.093847123198	12.0832796631997
427.48	-103.712601997059	11.87158683624
428.123	-103.277074364794	11.7249885497175
428.766	-102.850473151356	11.6408168530967
429.409	-102.454121224888	11.5739876091042
430.052	-102.074733639266	11.5101341624947
430.695	-101.696770625884	11.4466756127997
431.337	-101.335321132007	11.4211897091523
431.98	-101.03812649997	11.4063129094668
432.623	-100.813851688239	11.3336478915664
433.266	-100.607064776238	11.1368011553867
433.909	-100.296342085193	10.7976450232081
434.552	-99.8095608354968	10.4684282384628
435.194	-99.1979746026798	10.237401951483
435.837	-98.5334677822886	10.157770835057
436.48	-97.9132404720104	10.2401179896336
437.123	-97.4391523326408	10.4307462244288
437.766	-97.1191711111581	10.5663884927608
438.409	-96.8580289292293	10.6006797549299
439.051	-96.5666763201818	10.5423037130055
439.694	-96.2247954301629	10.4975925475877
440.337	-95.8956136110294	10.4764702588797
440.98	-95.5921836859815	10.4271125790955
441.623	-95.2811008526823	10.3446063095807
442.265	-94.9611947863138	10.2610845368834
442.908	-94.6644144049315	10.1605314869454
443.551	-94.3288306857376	9.94932465400693
444.194	-93.8824719374712	9.76467147519375
444.837	-93.406046773795	9.65996113338585
445.48	-92.9541280002244	9.58029201571452
446.122	-92.4966795219955	9.47960699946474
446.765	-92.0189606173637	9.40683966466447
447.408	-91.5114382115192	9.3097334062768
448.051	-90.9335728425771	9.26212789462664
448.694	-90.3265564869685	9.31777893931565
449.337	-89.7674220875464	9.49548419352064
449.979	-89.3310081703814	9.73724138508787
450.622	-89.0208496622595	9.93815857650728
451.265	-88.7572440923203	10.0292316235793
451.908	-88.4585171673053	10.0557270681979
452.551	-88.1142668071407	10.0737890971424
453.194	-87.7440967006141	10.1151749623661
453.836	-87.3859690438341	10.1951477931156
454.479	-87.0709640728325	10.281286888417
455.122	-86.7861168380949	10.3246892686132
455.765	-86.4775342215203	10.3165473295732
456.408	-86.1232899839984	10.3184228816083
457.051	-85.757944917508	10.3543862873007
457.693	-85.4157798490662	10.4117693118227
458.336	-85.0919326599231	10.4439915098211
458.979	-84.7473634654158	10.4534536412037
459.622	-84.3638409894884	10.4729506623111
460.265	-83.9685579315383	10.5518033791322
460.907	-83.6230919667999	10.6738096070502
461.55	-83.3350354951839	10.7607120743434
462.193	-83.0360894195676	10.7736645092724
462.836	-82.659779649865	10.7710506943359
463.479	-82.2232383201034	10.8428154725206
464.122	-81.8144406339358	11.0216548364163
464.764	-81.5018553917693	11.2342537820997
465.407	-81.269878363917	11.4011502290563
466.05	-81.0485179642916	11.4832171459557
466.693	-80.7833389472029	11.5379968729411
467.336	-80.4997981884119	11.6134113418595
467.979	-80.2210644594404	11.6717821028717
468.621	-79.9143074742399	11.7060981645986
469.264	-79.5568025877279	11.7534169696928
469.907	-79.1577559110472	11.8482609669026
470.55	-78.7662091875568	12.0333246947702
471.193	-78.438937246252	12.254793600508
471.836	-78.1594312320868	12.4519822213822
472.478	-77.8755335860076	12.6131010720089
473.121	-77.5372598834226	12.767221759385
473.764	-77.1383674764958	12.9926729685144
474.407	-76.727841846915	13.3401816769221
475.05	-76.3840303212881	13.8372656986582
475.693	-76.1890833302714	14.4365604377191
476.335	-76.1892550002698	15.0767164049896
476.978	-76.4008212129564	15.6636101008652
477.621	-76.7757311956572	16.1025591606788
478.264	-77.2505289577464	16.3868821292984
478.907	-77.7796798944193	16.4629119125467
479.549	-78.2769178610047	16.3395652300535
480.192	-78.6794968014254	16.0455494437395
480.835	-78.946145144266	15.6464231113377
481.478	-79.0685336286128	15.1859065421718
482.121	-79.0383774281631	14.7170004474537
482.764	-78.8846588254954	14.3101496323194
483.406	-78.6537876118263	13.9702304726519
484.049	-78.3807887786692	13.7309267915622
484.692	-78.1222553233707	13.5720339010657
485.335	-77.9128252442399	13.4682203776541
485.978	-77.7592852675345	13.3544935539882
486.621	-77.6312000737217	13.2151918976284
487.263	-77.5069666988527	13.0366459444229
487.906	-77.3638403787552	12.8300576818472
488.549	-77.1971695130263	12.6027412712405
489.192	-76.9924047757945	12.3519013911109
489.835	-76.7443087815099	12.1087749900197
490.478	-76.4420350633191	11.8553460275486
491.12	-76.0767419959408	11.6686959518254
491.763	-75.7050916814283	11.5603720371053
492.406	-75.3739685269356	11.516004287089
493.049	-75.0977415999561	11.4762379826788
493.692	-74.8446336094162	11.4185539260517
494.335	-74.5959971866754	11.3620621841342
494.977	-74.3722773679062	11.3188655398842
495.62	-74.1946242429661	11.2558798521346
496.263	-74.0354101010952	11.1144072581804
496.906	-73.8207188072655	10.8940443474468
497.549	-73.4959587357132	10.6591475859284
498.191	-73.0879376955741	10.5122288146258
498.834	-72.6777962198295	10.4609920232947
499.477	-72.3102231775693	10.4692876859787
500.12	-71.9961101319426	10.5025630946019
500.763	-71.7259662031104	10.529906043102
501.406	-71.4903491954197	10.5499108055613
502.048	-71.2775062339252	10.5315891465451
502.691	-71.0618138033124	10.4912449585019
503.334	-70.8401812297845	10.4284093775064
503.977	-70.6001640431149	10.3477813570045
504.62	-70.3331165974784	10.2617308163399
505.263	-70.041380474833	10.1914685067547
505.905	-69.7448127277853	10.1479581144724
506.548	-69.457292318307	10.1131215835586
507.191	-69.1645545889219	10.0701228383393
507.834	-68.8478131301796	10.0420305113861
508.477	-68.5281656873393	10.0665753676864
509.12	-68.2549883345526	10.133759005566
509.762	-68.0516595103083	10.1886153528685
510.405	-67.8878537219991	10.178611244266
511.048	-67.7030673444093	10.0911756573062
511.691	-67.4489991985976	9.96928319472682
512.334	-67.1266459696354	9.87242060579657
512.977	-66.7720299802045	9.82719544084106
513.619	-66.4157418423695	9.826239810542
514.262	-66.064122596682	9.85710722502486
514.905	-65.7202149990111	9.92621374452614
515.548	-65.4059274997511	10.0442874449194
516.191	-65.1566922624367	10.1877260041513
516.833	-64.9740961297018	10.3014318007784
517.476	-64.8209666904399	10.3587393692758
518.119	-64.6628814841125	10.3646563525191
518.762	-64.4749084569874	10.3259627098079
519.405	-64.2315132009537	10.267961457027
520.048	-63.9343511241975	10.2401393190292
520.69	-63.6187398571905	10.2620492979156
521.333	-63.3163168104913	10.3282616170123
521.976	-63.0394357001471	10.4051203094354
522.619	-62.7593887076011	10.4736386240371
523.262	-62.4661010162773	10.5849041469881
523.905	-62.198478652465	10.7421654925645
524.547	-61.9781082073713	10.9213656775173
525.19	-61.8029010573946	11.1050117056366
525.833	-61.6818929597354	11.2962622357649
526.476	-61.6323095819957	11.4535814949842
527.119	-61.6300498219594	11.5297002872311
527.762	-61.6068421723645	11.4936996070171
528.404	-61.4943900718607	11.4095074972452
529.047	-61.3018083682829	11.3561632361837
529.69	-61.0783785287385	11.3584389445132
530.333	-60.8618881985958	11.4143077797437
530.976	-60.6897053177562	11.5164040766888
531.619	-60.584834282474	11.60794726431
532.261	-60.5166906325548	11.6403857650732
532.904	-60.4261939806238	11.6086312419728
533.547	-60.2883393828199	11.5748099779681
534.19	-60.1348202255803	11.5593954547376
534.833	-59.98401979119	11.5446288883699
535.475	-59.8240733660925	11.515721354534
536.118	-59.6358005929399	11.489838452454
536.761	-59.4290155929091	11.497847153806
537.404	-59.235820169908	11.5429228747642
538.047	-59.0797546838427	11.6036091279739
538.69	-58.9625523876061	11.6473546000962
539.332	-58.857390453911	11.644138083586
539.975	-58.7295612346791	11.6118873060999
540.618	-58.5662396301211	11.5636513272429
541.261	-58.3578010582947	11.5297154437451
541.904	-58.1227256622053	11.5477577316229
542.547	-57.9053472052087	11.6302628951202
543.189	-57.7542932304996	11.7534034339502
543.832	-57.6790482960331	11.8445746941472
544.475	-57.6321384313773	11.8681606987054
545.118	-57.5650529716125	11.8366876300213
545.761	-57.4645084900493	11.7895853932715
