0.084481288	1.557560681
0.084495952	1.535536439
0.084510615	1.513512197
0.084525278	1.491487955
0.084539941	1.469463713
0.085054378	1.440100501
0.085069041	1.418076259
0.085083705	1.396052017
0.084934628	1.372191607
0.086407799	1.339896554
0.088938925	1.304303079
0.090603817	1.281369306
0.094574022	1.26468714
0.097562764	1.235519683
0.101682883	1.20604318
0.106251978	1.192431644
0.10898729	1.172256197
0.111763363	1.14395293
0.116935092	1.127787976
0.121404153	1.105143356
0.125375946	1.08607523
0.129351893	1.060766903
0.134802193	1.050944055
0.139264513	1.038424468
0.143238994	1.015318565
0.147707811	0.993041015
0.152668988	0.974558972
0.158617798	0.959293686
0.164564979	0.946475539
0.17050829	0.939469343
0.176456489	0.925121734
0.182405096	0.91016234
0.188353091	0.896120624
0.19429905	0.885137829
0.200240732	0.880578772
0.206186487	0.86990187
0.21213489	0.855248368
0.218082478	0.841818436
0.224029862	0.828694396
0.229978876	0.813123218
0.235926057	0.80030507
0.241871608	0.78993406
0.247817974	0.778339481
0.253763118	0.768580255
0.259710095	0.756068
0.265656258	0.744779313
0.271601809	0.734408303
0.277546139	0.725872647
0.283491894	0.715195744
0.28943826	0.703601165
0.295381571	0.69659497
0.301327734	0.685306284
0.307269823	0.680135442
0.313214356	0.671293893
0.319158279	0.663370021
0.325099961	0.658810964
0.331044901	0.649357631
0.336987194	0.643880897
0.342931116	0.635957025
0.348875853	0.626809584
0.354820794	0.617356251
0.360764309	0.610044163
0.366705787	0.605790998
0.372647876	0.600620157
0.378591188	0.593613962
0.384534703	0.586301874
0.390474144	0.585107632
0.39641603	0.580242682
0.402356898	0.576907194
0.408299801	0.570512783
0.414243113	0.563506588
0.420184998	0.558641639
0.426130143	0.548882413
0.432070806	0.545852817
0.438014321	0.53854073
0.443957225	0.532146319
0.449900944	0.52452834
0.455844866	0.516604468
0.461785733	0.513268979
0.467727212	0.509015814
0.473669912	0.502927296
0.479610983	0.499285916
0.485549407	0.499621134
0.491490681	0.495673862
0.497432363	0.491114804
0.50337486	0.485332178
0.509318171	0.478325983
0.515263112	0.46887265
0.521202757	0.467372515
0.527143217	0.464648812
0.53308551	0.459172078
0.539026378	0.455836589
0.544969689	0.448830394
0.550911778	0.443659553
0.556843685	0.453783323
0.562296693	0.439892109
0.564144135	0.42593939
0.569716005	0.445893666
0.575312838	0.428354292
0.576169884	0.415336211
0.582385949	0.42340753
0.585058528	0.444363492
0.588361991	0.43803252
0.591611088	0.41425007
0.596348671	0.434278884
0.594972278	0.420323355
