#First row: Temperature [K]; First column: Frequency [cm-1]

0,120,140,150,160,180,200,230,260,280
50.7322760442,0,15.57531,14.00896,98.36985,1179.32185,1639.812,1609.63294,1511.53665,1313.28706
51.7807968527,0.01596,15.30044,13.78569,97.0596,1166.12517,1622.24264,1592.35656,1495.31733,1299.03811
52.9099731081,0.01631,15.03527,13.56973,95.78385,1153.20856,1605.03117,1575.43687,1479.43294,1285.09108
54.0391493635,0.01665,14.7793,13.36073,94.54125,1140.56316,1588.16662,1558.86294,1463.8732,1271.43644
55.087670172,0.017,14.53207,13.15836,93.33054,1128.18042,1571.63841,1542.62414,1448.62813,1258.065
56.2168464274,0.01735,14.29313,12.96232,92.15048,1116.0521,1555.43655,1526.71026,1433.68815,1244.96807
57.3460226827,0.01769,14.06208,12.77231,90.99994,1104.17039,1539.55145,1511.11161,1419.04417,1232.1372
58.3945434913,0.01804,13.83853,12.58807,89.87784,1092.52773,1523.97364,1495.81894,1404.68749,1219.56429
59.5237197466,0.01839,13.62214,12.40934,88.78312,1081.11683,1508.69432,1480.8231,1390.60952,1207.24164
60.652896002,0.01874,13.41255,12.23588,87.71479,1069.93079,1493.70477,1466.11555,1376.80226,1195.16189
61.7014168105,0.01908,13.20947,12.06748,86.67191,1058.96302,1478.99695,1451.68789,1363.25779,1183.31779
62.8305930659,0.01943,13.01259,11.9039,85.65359,1048.20699,1464.56268,1437.53233,1349.96882,1171.70254
63.9597693212,0.01978,12.82164,11.74496,84.65897,1037.65663,1450.39437,1423.64096,1336.92793,1160.30948
65.0082901298,0.02012,12.63635,11.59046,83.68723,1027.30594,1436.4847,1410.00644,1324.12821,1149.13241
66.1374663851,0.02047,12.45648,11.44023,82.73759,1017.14937,1422.82651,1396.6217,1311.56303,1138.16507
67.2666426405,0.02082,12.28179,11.29408,81.8093,1007.18129,1409.41304,1383.47981,1299.22588,1127.4016
68.315163449,0.02116,12.11207,11.15186,80.90166,997.39645,1396.23767,1370.57423,1287.11062,1116.8364
69.4443397044,0.02151,11.94711,11.01342,80.01398,987.78984,1383.29396,1357.89856,1275.21124,1106.46396
70.5735159597,0.02186,11.78672,10.87862,79.14562,978.3565,1370.57594,1345.44659,1263.52191,1096.27909
71.6220367683,0.0222,11.6307,10.7473,78.29594,969.09179,1358.07751,1333.21252,1252.03718,1086.2767
72.7512130236,0.02255,11.47889,10.61935,77.46435,959.99112,1345.79302,1321.19046,1240.75154,1076.45185
73.880389279,0.0229,11.33112,10.49464,76.65029,951.05008,1333.71691,1309.37495,1229.65983,1066.79995
74.9289100875,0.02325,11.18723,10.37304,75.8532,942.26454,1321.84397,1297.76062,1218.75703,1057.31632
76.0580863429,0.02359,11.04707,10.25445,75.07256,933.6303,1310.16907,1286.34241,1208.03839,1047.9966
77.1872625983,0.02394,10.91049,10.13876,74.30786,925.14347,1298.68711,1275.11539,1197.49928,1038.83654
78.2357834068,0.02429,10.77738,10.02587,73.55863,916.80021,1287.3933,1264.0746,1187.13503,1029.83213
79.3649596622,0.02463,10.64759,9.91568,72.82439,908.59694,1276.28308,1253.21543,1176.94132,1020.97944
80.4941359175,0.02498,10.52101,9.80809,72.10471,900.53013,1265.35186,1242.53344,1166.91399,1012.27453
81.5426567261,0.02533,10.39751,9.70302,71.39915,892.59625,1254.5953,1232.02422,1157.04889,1003.71373
82.6718329814,0.02567,10.277,9.60038,70.70731,884.792,1244.00927,1221.68357,1147.34207,995.29354
83.8010092368,0.02602,10.15936,9.5001,70.02878,877.11424,1233.58963,1211.50748,1137.78977,987.01043
84.8495300453,0.02637,10.04449,9.40209,69.36319,869.55982,1223.33247,1201.49196,1128.38825,978.86107
85.9787063007,0.02672,9.9323,9.30627,68.71018,862.12573,1213.23398,1191.63322,1119.13395,970.84228
87.107882556,0.02706,9.8227,9.21259,68.06937,854.80914,1203.29034,1181.92758,1110.02341,962.95089
88.1564033646,0.02741,9.7156,9.12097,67.44045,847.60719,1193.49809,1172.37136,1101.05317,955.18388
89.2855796199,0.02776,9.61091,9.03134,66.82308,840.51719,1183.85374,1162.96118,1092.22007,947.53833
90.3341004285,0.0281,9.50856,8.94364,66.21695,833.5365,1174.35392,1153.69369,1083.52096,940.01131
91.4632766838,0.02845,9.40847,8.85782,65.62176,826.66251,1164.99525,1144.56562,1074.95276,932.60016
92.5924529392,0.0288,9.31057,8.77382,65.0372,819.89281,1155.7748,1135.57371,1066.51243,925.3022
93.7216291945,0.02914,9.21479,8.69157,64.46301,813.22502,1146.6892,1126.71512,1058.19728,918.11483
94.7701500031,0.02949,9.12105,8.61104,63.89889,806.6568,1137.73573,1117.9866,1050.00426,911.03546
95.8993262584,0.02984,9.02931,8.53216,63.3446,800.18583,1128.91122,1109.3855,1041.93091,904.06184
96.947847067,0.03019,8.93948,8.45489,62.79988,793.81009,1120.2132,1100.90878,1033.97435,897.19138
98.0770233223,0.03053,8.85153,8.37918,62.26448,787.52726,1111.6386,1092.55403,1026.13231,890.42199
99.2061995777,0.03088,8.76538,8.30498,61.73817,781.33545,1103.18503,1084.31829,1018.40204,883.75124
100.254720386,0.03123,8.68099,8.23226,61.22072,775.2325,1094.84979,1076.19925,1010.78135,877.17721
101.383896642,0.03157,8.59831,8.16098,60.7119,769.21669,1086.63035,1068.19428,1003.26777,870.69756
102.513072897,0.03192,8.51728,8.09108,60.2115,763.28592,1078.52445,1060.30097,995.85905,864.31046
103.642249152,0.03227,8.43785,8.02253,59.71932,757.43853,1070.52946,1052.5171,988.55309,858.01381
104.690769961,0.03261,8.35998,7.95531,59.23514,751.67265,1062.64334,1044.84015,981.34754,851.80569
105.819946216,0.03296,8.28362,7.88936,58.7588,745.98657,1054.86367,1037.26812,974.24051,845.68435
106.868467025,0.03331,8.20874,7.82465,58.29008,740.3787,1047.18829,1029.7987,967.22984,839.64778
107.99764328,0.03366,8.13528,7.76116,57.82881,734.84725,1039.61524,1022.42978,960.31354,833.69439
109.126819535,0.034,8.06322,7.69884,57.37482,729.39079,1032.14234,1015.15948,953.48985,827.82235
110.255995791,0.03435,7.99251,7.63768,56.92793,724.00768,1024.76764,1007.98568,946.75678,822.02998
111.304516599,0.0347,7.92311,7.57763,56.48799,718.69642,1017.48908,1000.9065,940.11256,816.31578
112.433692855,0.03504,7.855,7.51867,56.05482,713.45565,1010.30501,993.91993,933.55531,810.67807
113.56286911,0.03539,7.78812,7.46078,55.62827,708.28389,1003.21327,987.0244,927.08356,805.11536
114.611389919,0.03574,7.72246,7.40391,55.2082,703.17977,996.21233,980.2178,920.69532,799.62606
115.740566174,0.03609,7.65799,7.34806,54.79446,698.14189,989.30024,973.49868,914.38921,794.2089
116.789086983,0.03643,7.59466,7.29319,54.3869,693.16911,982.47536,966.86511,908.16346,788.86223
117.918263238,0.03678,7.53245,7.23928,53.98539,688.25993,975.73618,960.31555,902.01659,783.58487
119.047439493,0.03713,7.47133,7.1863,53.58979,683.41332,969.08084,953.8485,895.94721,778.37532
120.095960302,0.03747,7.41127,7.13423,53.19998,678.62791,962.50782,947.46219,889.95364,773.23231
121.225136557,0.03782,7.35225,7.08306,52.81582,673.90258,956.01571,941.15513,884.03451,768.15469
122.354312812,0.03817,7.29425,7.03275,52.43721,669.2363,949.60288,934.92598,878.18852,763.14104
123.402833621,0.03851,7.23722,6.98329,52.06401,664.62777,943.26803,928.77313,872.41421,758.19017
124.532009876,0.03886,7.18116,6.93466,51.69612,660.07596,937.00951,922.69535,866.71038,753.30102
125.661186132,0.03921,7.12604,6.88684,51.33342,655.57989,930.82604,916.69104,861.07555,748.47231
126.70970694,0.03956,7.07183,6.8398,50.9758,651.13844,924.71629,910.75895,855.50854,743.70306
127.838883196,0.0399,7.01851,6.79354,50.62316,646.75071,918.67887,904.89781,850.00816,738.992
128.968059451,0.04025,6.96607,6.74803,50.27539,642.41557,912.71246,899.10625,844.57313,734.33814
130.01658026,0.0406,6.91448,6.70326,49.93239,638.13213,906.81587,893.38303,839.20226,729.74046
131.145756515,0.04094,6.86372,6.65921,49.59407,633.89948,900.9879,887.72697,833.89448,725.1979
132.27493277,0.04129,6.81377,6.61586,49.26033,629.71666,895.22725,882.13692,828.64869,720.70943
133.323453579,0.04164,6.76461,6.5732,48.93108,625.58276,889.53283,876.61163,823.46371,716.27415
134.452629834,0.04199,6.71623,6.53121,48.60623,621.49697,883.90346,871.15003,818.33855,711.89113
135.58180609,0.04233,6.66861,6.48989,48.28569,617.45845,878.33802,865.75098,813.27212,707.55938
136.630326898,0.04268,6.62173,6.4492,47.96938,613.46631,872.83546,860.41342,808.26345,703.27805
137.759503153,0.04303,6.57557,6.40914,47.65721,609.5198,867.39455,855.13631,803.31154,699.04623
138.888679409,0.04337,6.53012,6.3697,47.3491,605.6181,862.01438,849.91847,798.4153,694.86308
139.937200217,0.04372,6.48536,6.33087,47.04498,601.76045,856.69393,844.75903,793.5739,690.72776
141.066376473,0.04407,6.44128,6.29262,46.74477,597.94612,851.43215,839.65697,788.7864,686.63936
142.195552728,0.04442,6.39786,6.25496,46.44839,594.17427,846.22807,834.61131,784.05186,682.59717
143.244073537,0.04476,6.35509,6.21785,46.15576,590.44426,841.08081,829.6211,779.36939,678.6004
144.373249792,0.04511,6.31295,6.18131,45.86683,586.7554,835.9893,824.6855,774.73821,674.64824
145.502426047,0.04546,6.27143,6.1453,45.58152,583.10696,830.95276,819.80344,770.15733,670.73994
146.550946856,0.0458,6.23052,6.10983,45.29977,579.49827,825.97028,814.97421,765.62605,666.87485
147.680123111,0.04615,6.1902,6.07488,45.0215,575.92874,821.04088,810.19691,761.14354,663.05212
148.809299367,0.0465,6.15047,6.04043,44.74665,572.39761,816.16385,805.47058,756.7089,659.27117
149.857820175,0.04685,6.11131,6.00649,44.47516,568.90436,811.33821,800.79455,752.32151,655.53129
150.98699643,0.04719,6.0727,5.97304,44.20697,565.44835,806.56325,796.16787,747.98046,651.83172
152.116172686,0.04754,6.03464,5.94007,43.94202,562.02892,801.83817,791.58986,743.68512,648.17193
153.164693494,0.04789,5.99712,5.90757,43.68025,558.64557,797.16208,787.05972,739.43475,644.55115
154.29386975,0.04823,5.96013,5.87553,43.42161,555.29763,792.53435,782.57663,735.22855,640.96886
155.423046005,0.04858,5.92364,5.84394,43.16603,551.98461,787.95414,778.13994,731.06595,637.42442
156.471566814,0.04893,5.88767,5.8128,42.91347,548.70595,783.42076,773.74887,726.94618,633.91716
157.600743069,0.04928,5.85218,5.78209,42.66387,545.46106,778.93345,769.40274,722.86862,630.44659
158.729919324,0.04962,5.81718,5.75181,42.41719,542.24948,774.49154,765.1008,718.83258,627.01207
159.778440133,0.04997,5.78266,5.72195,42.17336,539.07065,770.09434,760.84244,714.83746,623.61306
160.907616388,0.05032,5.7486,5.69251,41.93234,535.92409,765.74114,756.62696,710.88262,620.24898
162.036792644,0.05066,5.715,5.66346,41.69409,532.80928,761.43135,752.45369,706.96741,616.91933
163.085313452,0.05101,5.68185,5.63481,41.45855,529.72575,757.16418,748.32205,703.0913,613.62356
164.214489707,0.05136,5.64914,5.60655,41.22568,526.67303,752.93917,744.23129,699.2536,610.36114
165.343665963,0.05171,5.61686,5.57867,40.99543,523.65063,748.75561,740.18095,695.45386,607.13159
166.392186771,0.05205,5.585,5.55117,40.76777,520.65814,744.61283,736.17034,691.69144,603.93434
167.521363027,0.0524,5.55356,5.52403,40.54263,517.69503,740.51036,732.19884,687.96574,600.76901
168.650539282,0.05275,5.52253,5.49726,40.32,514.76097,736.44753,728.26596,684.27633,597.63506
169.699060091,0.05309,5.49189,5.47084,40.09982,511.85547,732.42376,724.37109,680.62261,594.53199
170.828236346,0.05344,5.46165,5.44477,39.88206,508.97808,728.43854,720.51364,677.00404,591.45942
171.957412601,0.05379,5.4318,5.41904,39.66667,506.12847,724.49129,716.69313,673.42018,588.41684
173.00593341,0.05414,5.40232,5.39364,39.45361,503.30618,720.58146,712.909,669.87048,585.40381
174.135109665,0.05448,5.37322,5.36858,39.24285,500.51081,716.7085,709.16072,666.35445,582.41994
175.264285921,0.05483,5.34448,5.34384,39.03436,497.74201,712.87193,705.44775,662.87159,579.46477
176.312806729,0.05518,5.3161,5.31942,38.82809,494.99938,709.07126,701.76963,659.42146,576.53789
