Wavenumber,e1,e2
5541,1.829535362,5.679715897
5544,1.829592799,5.67677656
5547,1.829659947,5.673844766
5550,1.829718635,5.670910954
5553,1.829786793,5.667984548
5556,1.829846579,5.665056166
5559,1.829915627,5.662135072
5562,1.82997639,5.659212045
5565,1.830046241,5.656296203
5568,1.830107895,5.653378473
5571,1.830178488,5.650467841
5574,1.830240972,5.647555363
5577,1.83031227,5.644649907
5580,1.830375547,5.641742651
5583,1.830447535,5.638842352
5586,1.830511592,5.635940297
5589,1.830584274,5.633045146
5592,1.830649115,5.630148282
5595,1.830722515,5.627258278
5598,1.830788166,5.624366607
5601,1.830862325,5.62148176
5604,1.830928828,5.618595292
5607,1.831003804,5.61571562
5610,1.831071222,5.612834375
5613,1.831147092,5.609959905
5616,1.831215503,5.607083912
5619,1.831292363,5.604214682
5622,1.831361866,5.601343979
5625,1.83143983,5.598480038
5628,1.831510543,5.595614675
5631,1.831589746,5.592756078
5634,1.831661811,5.589896116
5637,1.831742413,5.587042935
5640,1.831815995,5.584188447
5643,1.83189818,5.581340765
5646,1.831973472,5.578491837
5649,1.832057456,5.575649752
5652,1.832134682,5.572806489
5655,1.832220716,5.569970118
5658,1.83230014,5.567132643
5661,1.832388517,5.564302124
5664,1.832470448,5.561470582
5667,1.832561512,5.558646079
5670,1.832646314,5.555820645
5673,1.832740476,5.553002357
5676,1.832828585,5.550183241
5679,1.832926336,5.547371406
5682,1.833018278,5.544558866
5685,1.833120218,5.541753778
5688,1.833216641,5.538948131
5691,1.833323516,5.536150159
5694,1.833425232,5.533351806
5697,1.833537991,5.530561421
5700,1.833646045,5.527770883
5703,1.833765934,5.524988708
5706,1.833881725,5.522206686
5709,1.83401045,5.519433578
5712,1.834135937,5.516661057
5715,1.83427597,5.513898262
5718,1.834414097,5.51113673
5721,1.834569332,5.508386222
5724,1.834725039,5.505638185
5727,1.834902507,5.502903536
5730,1.835085962,5.500174169
5733,1.835302114,5.497463764
5736,1.835551779,5.494772711
5739,1.83585586,5.49219357
5742,1.836044436,5.489721013
5745,1.836155612,5.487210696
5748,1.836245492,5.484691346
5751,1.836313096,5.482162473
5754,1.836364992,5.479627444
5757,1.836405629,5.477088537
5760,1.83643298,5.474544722
5763,1.836453781,5.471999442
5766,1.836462659,5.469449957
5769,1.836467594,5.466900341
5772,1.836461486,5.464346975
5775,1.836453085,5.461794322
5778,1.836434261,5.459238239
5781,1.836414278,5.456683447
5784,1.836384334,5.454125465
5787,1.836354057,5.451569193
5790,1.836314179,5.449009918
5793,1.836274591,5.446452671
5796,1.836225694,5.443892569
5799,1.836177573,5.441334742
5802,1.836120383,5.438774184
5805,1.836064357,5.436216096
5808,1.835999463,5.433655382
5811,1.83593605,5.431097296
5814,1.835863942,5.428536673
5817,1.835793575,5.425978809
5820,1.835714663,5.423418484
5823,1.835637709,5.420861026
5826,1.835552341,5.418301175
5829,1.835469115,5.415744281
5832,1.83537759,5.413185052
5835,1.835288363,5.410628857
5838,1.83519094,5.40807038
5841,1.835095947,5.405515001
5844,1.83499285,5.402957387
5847,1.834892297,5.400402926
5850,1.834783722,5.397846271
5853,1.834677789,5.395292816
5856,1.834563907,5.392737204
5859,1.834452751,5.390184831
5862,1.834333712,5.387630335
5865,1.834217471,5.38507911
5868,1.834093407,5.382525793
5871,1.833972202,5.379975775
5874,1.833843226,5.377423691
5877,1.833717162,5.37487493
5880,1.833583373,5.372324124
5883,1.83345254,5.369776661
5886,1.833314023,5.367227175
5889,1.833178499,5.364681045
5892,1.833035325,5.362132909
5895,1.832895174,5.359588143
5898,1.832747401,5.357041383
5901,1.832602675,5.354498001
5904,1.832450351,5.351952638
5907,1.83230109,5.349410658
5910,1.832144249,5.346866704
5913,1.831990482,5.344326135
5916,1.831829146,5.341783599
5919,1.83167089,5.339244447
5922,1.831505068,5.336703328
5925,1.831342326,5.33416559
5928,1.831172015,5.331625884
5931,1.831004779,5.329089552
5934,1.830829963,5.326551246
5937,1.830658208,5.324016304
5940,1.830478854,5.321479378
5943,1.830302543,5.318945803
5946,1.830118602,5.316410228
5949,1.829937678,5.313877988
5952,1.829749084,5.311343726
5955,1.829563471,5.308812779
5958,1.829370132,5.306279782
5961,1.829179732,5.303750075
5964,1.828981535,5.301218281
5967,1.828786221,5.298689746
5970,1.828583018,5.296159078
5973,1.828382631,5.293631632
5976,1.828174238,5.291101994
5979,1.827968577,5.288575533
5982,1.827754761,5.286046805
5985,1.827543572,5.283521199
5988,1.827324039,5.280993229
5991,1.827106997,5.278468312
5994,1.826881368,5.275940909
5997,1.826658056,5.273416468
6000,1.826425834,5.270889381
6003,1.8261957,5.268365138
6006,1.82595622,5.265838031
6009,1.825718512,5.263313609
6012,1.825470848,5.260786018
6015,1.825224494,5.258260879
6018,1.824967287,5.255732124
6021,1.824710658,5.253205454
6024,1.82444174,5.250674453
6027,1.824172078,5.248144877
6030,1.823887509,5.245609667
6033,1.823599101,5.243074338
6036,1.823289616,5.240530304
6039,1.82296075,5.237978413
6042,1.822598043,5.235365679
6045,1.82229924,5.23269513
6048,1.822041655,5.230047096
6051,1.821795729,5.227406852
6054,1.821559858,5.224773593
6057,1.821332496,5.222146544
6060,1.821108969,5.219523376
6063,1.820892594,5.216905735
6066,1.820677399,5.214290648
6069,1.820468596,5.211680701
6072,1.820259509,5.209072575
6075,1.820056327,5.206469341
6078,1.819851936,5.203867462
6081,1.81965311,5.2012703
6084,1.819452444,5.198674175
6087,1.819257089,5.196082634
6090,1.819059435,5.193491898
6093,1.818866898,5.190905644
6096,1.818671716,5.188320019
6099,1.818481494,5.185738793
6102,1.81828836,5.183158059
6105,1.818100057,5.180581653
6108,1.817908627,5.17800563
6111,1.81772192,5.175433876
6114,1.817531915,5.172862416
6117,1.817346538,5.170295174
6120,1.817157721,5.167728151
6123,1.816973451,5.1651653
6126,1.816785622,5.162602607
6129,1.816602269,5.160044044
6132,1.816415258,5.157485588
6135,1.816232657,5.154931224
6138,1.816046313,5.152376921
6141,1.815864322,5.149826677
6144,1.815678515,5.147276454
6147,1.815497007,5.144730259
6150,1.81531162,5.142184051
6153,1.815130483,5.139641841
6156,1.814945411,5.137099588
6159,1.814764545,5.134561305
6162,1.814579696,5.132022953
6165,1.814399008,5.129488545
6168,1.814214295,5.126954043
6171,1.814033703,5.12442346
6174,1.813849048,5.121892762
6177,1.813668475,5.119365959
6180,1.813483805,5.116839021
6183,1.81330318,5.114315954
6186,1.813118426,5.111792735
6189,1.812937682,5.109273365
6192,1.812752781,5.106753825
6195,1.812571855,5.104238112
6198,1.812386745,5.101722214
6201,1.812205577,5.099210122
6204,1.8120202,5.096697829
6207,1.811838732,5.094189322
6210,1.811653032,5.091680599
6213,1.811471207,5.089175641
6216,1.811285127,5.086670454
6219,1.811102892,5.084169011
6222,1.810916377,5.081667324
6225,1.810733675,5.079169362
6228,1.810546671,5.076671142
6231,1.810363448,5.074176626
6234,1.8101759,5.071681839
6237,1.8099921,5.069190736
6240,1.809803951,5.066699346
6243,1.809619516,5.064211619
6246,1.809430708,5.061723592
6249,1.80924558,5.059239205
6252,1.809056051,5.056754503
6255,1.808870168,5.05427342
6258,1.808679854,5.051792004
6261,1.80849315,5.049314185
6264,1.808301981,5.046836014
6267,1.808114385,5.044361418
6270,1.807922288,5.04188645
6273,1.807733722,5.039415032
6276,1.807540613,5.036943219
6279,1.807350993,5.034474931
6282,1.807156781,5.032006222
6285,1.80696601,5.02954101
6288,1.806770593,5.027075347
6291,1.806578563,5.024613153
6294,1.80638182,5.022150473
6297,1.806188407,5.019691227
6300,1.8059902,5.017231455
6303,1.805795254,5.014775081
6306,1.805595417,5.01231813
6309,1.805398763,5.009864534
6312,1.805197094,5.0074103
6315,1.804998511,5.00495937
6318,1.804794757,5.002507724
6321,1.804593966,5.000059317
6324,1.804387798,4.997610093
6327,1.804184433,4.995164026
6330,1.803975405,4.992717001
6333,1.803768955,4.990273021
6336,1.803556425,4.987827877
6339,1.803346126,4.985385608
6342,1.803129088,4.982941854
6345,1.802913668,4.980500673
6348,1.802690315,4.978057427
6351,1.802467162,4.975616063
6354,1.802233274,4.973171276
6357,1.801992533,4.970724949
6360,1.801735048,4.968251763
6363,1.801507981,4.965754123
6366,1.801298377,4.963266816
6369,1.801095953,4.960784853
6372,1.80089687,4.958306368
6375,1.800703527,4.955832522
6378,1.800510701,4.95336078
6381,1.800322987,4.950893365
6384,1.800134582,4.948427466
6387,1.799950933,4.945965714
6390,1.799765922,4.943505149
6393,1.799585435,4.941048613
6396,1.799403161,4.938593054
6399,1.799225245,4.936141439
6402,1.799045249,4.933690654
6405,1.798869486,4.931243748
6408,1.798691428,4.928797565
6411,1.798517503,4.926355207
6414,1.798341122,4.923913489
6417,1.798168792,4.921475551
6420,1.797993876,4.919038189
6423,1.797822943,4.916604569
6426,1.797649321,4.91417147
6429,1.797479623,4.91174208
6432,1.797307151,4.909313167
6435,1.79713855,4.906887932
6438,1.796967103,4.904463137
6441,1.796799482,4.902041991
6444,1.796628954,4.899621254
6447,1.796462208,4.897204141
6450,1.796292503,4.894787406
6453,1.796126542,4.892374273
6456,1.795957576,4.889961494
6459,1.795792317,4.887552293
6462,1.795624012,4.885143423
6465,1.795459382,4.882738111
6468,1.795291666,4.880333108
6471,1.795127595,4.877931644
6474,1.794960405,4.87553047
6477,1.794796829,4.873132814
6480,1.794630102,4.870735431
6483,1.79446696,4.868341548
6486,1.794300638,4.865947919
6489,1.794137874,4.863557773
6492,1.7939719,4.861167865
6495,1.793809458,4.858781422
6498,1.793643778,4.856395201
6501,1.793481604,4.854012428
6504,1.793316165,4.85162986
6507,1.793154206,4.849250723
6510,1.792988955,4.846871776
6513,1.792827159,4.844496244
6516,1.792662042,4.842120885
6519,1.792500355,4.839748924
6522,1.79233532,4.83737712
6525,1.792173688,4.835008697
6528,1.792008679,4.832640415
6531,1.791847047,4.830275496
6534,1.791682007,4.827910701
6537,1.791520318,4.825549252
6540,1.791355187,4.823187908
6543,1.791193379,4.820829893
6546,1.791028095,4.818471963
6549,1.790866106,4.816117345
6552,1.7907006,4.81376279
6555,1.79053836,4.811411528
6558,1.79037256,4.809060307
6561,1.790209995,4.806712359
6564,1.790043822,4.804364427
6567,1.78988085,4.802019747
6570,1.789714217,4.799675055
6573,1.789550747,4.797333595
6576,1.789383555,4.79499209
6579,1.789219486,4.792653793
6582,1.789051626,4.790315417
6585,1.788886844,4.787980222
6588,1.788718189,4.785644908
6591,1.788552561,4.783312748
6594,1.788382967,4.78098042
6597,1.78821634,4.778651214
6600,1.788045635,4.776321786
6603,1.787877828,4.773995442
6606,1.787705809,4.771668811
6609,1.787536603,4.769345221
6612,1.787363024,4.767021264
6615,1.787192153,4.764700294
6618,1.787016705,4.76237886
6621,1.786843836,4.760060348
6624,1.786666129,4.757741246
6627,1.78649083,4.755424982
6630,1.78631035,4.753107964
6633,1.786132043,4.750793671
6636,1.785948084,4.748478399
6639,1.785765958,4.746165687
6642,1.785577493,4.743851672
6645,1.785390324,4.74153996
6648,1.78519573,4.739226432
6651,1.785001456,4.736914745
6654,1.784797794,4.734600314
6657,1.784592158,4.732286641
6660,1.78437253,4.729968056
6663,1.784139383,4.727644785
6666,1.783882011,4.725278442
6669,1.783671604,4.722869348
6672,1.783493492,4.720477303
6675,1.783324965,4.718091597
6678,1.783165548,4.715712
6681,1.783013392,4.713337635
6684,1.782865706,4.710967184
6687,1.78272429,4.708601491
6690,1.782585359,4.706238769
6693,1.782452153,4.703880539
6696,1.78232033,4.701524757
6699,1.782193892,4.699173301
6702,1.782068139,4.696823957
6705,1.781947543,4.694478823
6708,1.781827149,4.692135571
6711,1.781711752,4.689796446
6714,1.781596207,4.687459032
6717,1.781485541,4.685125685
6720,1.78137446,4.682793918
6723,1.781268174,4.680466172
6726,1.781161265,4.678139903
6729,1.781059089,4.675817619
6732,1.780956123,4.67349673
6735,1.780857846,4.671179798
6738,1.780758642,4.668864192
6741,1.7806641,4.666552524
6744,1.780568516,4.664242125
6747,1.780477578,4.661935649
6750,1.780385503,4.659630392
6753,1.780298068,4.65732905
6756,1.780209415,4.655028885
6759,1.780125406,4.65273263
6762,1.780040109,4.650437514
6765,1.779959469,4.648146309
6768,1.779877481,4.645856211
6771,1.779800171,4.643570026
6774,1.779721461,4.64128492
6777,1.779647459,4.639003734
6780,1.77957201,4.636723602
6783,1.779501306,4.634447401
6786,1.779429117,4.63217223
6789,1.779361717,4.629901006
6792,1.779292796,4.62763079
6795,1.77922872,4.62536454
6798,1.779163091,4.62309928
6801,1.779102369,4.620838009
6804,1.779040067,4.61857771
6807,1.778982745,4.616321427
6810,1.778923817,4.614066101
6813,1.778869952,4.611814822
6816,1.77881446,4.609564486
6819,1.778764125,4.607318234
6822,1.778712143,4.605072912
6825,1.778665424,4.602831716
6828,1.77861704,4.600591437
6831,1.778574041,4.598355334
6834,1.778529361,4.596120136
6837,1.778490201,4.59388917
6840,1.778449346,4.591659098
6843,1.778414166,4.589433322
6846,1.778377278,4.58720843
6849,1.778346239,4.584987908
6852,1.778313481,4.58276826
6855,1.778286771,4.580553066
6858,1.77825833,4.578338736
6861,1.778236166,4.576128958
6864,1.778212261,4.573920035
6867,1.778194893,4.571715776
6870,1.778175774,4.569512364
6873,1.778163494,4.567313746
6876,1.778149455,4.565115966
6879,1.778142604,4.562923133
6882,1.778133986,4.560731129
6885,1.778132968,4.558544253
6888,1.778130175,4.556358198
6891,1.778135468,4.554177485
6894,1.77813898,4.551997583
6897,1.778151164,4.549823284
6900,1.778161558,4.547649787
6903,1.778181339,4.54548221
6906,1.778199324,4.543315426
6909,1.778227584,4.541154959
6912,1.77825404,4.538995275
6915,1.778291906,4.536842414
6918,1.778327958,4.534690327
6921,1.778376912,4.532545732
6924,1.778424043,4.530401898
6927,1.778486119,4.528266475
6930,1.77854636,4.5261318
6933,1.778624511,4.524006871
6936,1.778700812,4.521882675
6939,1.7787997,4.519770336
6942,1.778896719,4.517658708
6945,1.779024765,4.515562754
6948,1.779150916,4.513467483
6951,1.779327839,4.511396827
6954,1.779502818,4.509326805
6957,1.779827485,4.507326236
6960,1.78004427,4.505559399
6963,1.780113822,4.503726922
6966,1.780181656,4.501894842
6969,1.780201379,4.500042141
6972,1.780219439,4.498189879
6975,1.780209223,4.496326007
6978,1.780197382,4.494462599
6981,1.780165765,4.492591444
6984,1.780132553,4.490720772
6987,1.780084286,4.488844498
6990,1.780034449,4.486968722
6993,1.779972559,4.485088707
6996,1.779909122,4.483209203
6999,1.779835709,4.481326403
7002,1.77976077,4.479444125
7005,1.779677376,4.477559242
7008,1.779592474,4.47567489
7011,1.77950028,4.473788459
7014,1.779406596,4.471902569
7017,1.779306535,4.470015015
7020,1.779205003,4.46812801
7023,1.779097834,4.466239677
7026,1.778989211,4.4643519
7029,1.778875561,4.46246307
7032,1.778760474,4.460574805
7035,1.778640872,4.458685718
7038,1.77851985,4.456797202
7041,1.778394748,4.454908062
7044,1.778268243,4.453019499
7047,1.778138032,4.45113048
7050,1.778006436,4.449242047
7053,1.77787146,4.447353304
7056,1.777735115,4.445465153
7059,1.777595677,4.44357682
7062,1.777454886,4.441689087
7065,1.777311256,4.439801285
7068,1.777166291,4.43791409
7071,1.777018713,4.436026927
7074,1.776869818,4.434140378
7077,1.776718512,4.432253951
7080,1.776565907,4.430368146
7083,1.776411076,4.428482545
7086,1.776254964,4.426597571
7089,1.776096793,4.424712877
7092,1.77593736,4.422828818
7095,1.775776023,4.420945105
7098,1.775613442,4.419062035
7101,1.775449098,4.417179374
7104,1.77528353,4.415297364
7107,1.775116331,4.41341582
7110,1.774947929,4.411534935
7113,1.774778018,4.40965457
7116,1.774606926,4.407774872
7119,1.77443444,4.405895744
7122,1.774260795,4.404017292
7125,1.774085865,4.402139459
7128,1.7739098,4.400262309
7131,1.773732554,4.398385823
7134,1.773554196,4.396510031
7137,1.773374759,4.394634945
7140,1.773194235,4.392760564
7143,1.773012728,4.390886931
7146,1.772830161,4.389014012
7149,1.772646707,4.387141883
7152,1.772462221,4.385270479
7155,1.772276941,4.383399905
7158,1.77209066,4.381530068
7161,1.771903678,4.379661102
7164,1.771715728,4.377792885
7167,1.771527171,4.375925579
7170,1.77133768,4.374059037
7173,1.771147678,4.372193446
7176,1.770956781,4.370328635
7179,1.770765471,4.368464816
7182,1.770573307,4.366601794
7185,1.770380832,4.36473981
7188,1.77018755,4.36287864
7191,1.769994065,4.361018553
7194,1.769799824,4.359159303
7197,1.769605495,4.357301185
7200,1.769410466,4.355443926
7203,1.769215476,4.353587854
7206,1.769019849,4.351732668
7209,1.768824399,4.349878728
7212,1.768628385,4.348025704
7215,1.768432702,4.346173992
7218,1.768236538,4.344323232
7221,1.768040881,4.342473859
7224,1.767844842,4.340625479
7227,1.76764951,4.338778574
7230,1.767453912,4.336932712
7233,1.767259258,4.335088426
7236,1.767064479,4.333245243
7239,1.766870929,4.331403761
7242,1.766677426,4.329563456
7245,1.766485502,4.327725003
7248,1.766293844,4.325887821
7251,1.766104205,4.324052685
7254,1.76591512,4.322218944
7257,1.765728631,4.320387499
7260,1.765543087,4.318557621
7263,1.765360926,4.316730383
7266,1.765180278,4.314904959
7269,1.765004151,4.313082674
7272,1.764830433,4.311262594
7275,1.76466303,4.30944644
7278,1.764499654,4.307633201
7281,1.764345831,4.30582531
7284,1.764199826,4.304021999
7287,1.764070957,4.302227369
7290,1.763968927,4.300445689
7293,1.763902287,4.29873432
7296,1.763765738,4.297100366
7299,1.763570122,4.29544134
7302,1.763363316,4.293778327
7305,1.763135589,4.292107048
7308,1.76290051,4.290433476
7311,1.762652138,4.288754999
7314,1.762398059,4.287074956
7317,1.762133949,4.285391445
7320,1.761865048,4.283706771
7323,1.761587921,4.282019425
7326,1.761306583,4.280331171
7329,1.761018161,4.278640748
7332,1.760725928,4.276949594
7335,1.760427395,4.275256614
7338,1.760125343,4.273563031
7341,1.759817557,4.271867873
7344,1.759506473,4.270172208
7347,1.759190084,4.268475155
7350,1.758870567,4.266777671
7353,1.758546075,4.265078942
7356,1.758218592,4.263379842
7359,1.757886395,4.261679612
7362,1.757551316,4.259979058
7365,1.757211733,4.258277465
7368,1.756869358,4.256575586
7371,1.756522646,4.254872742
7374,1.756173215,4.253169642
7377,1.755819586,4.251465638
7380,1.755463297,4.249761403
7383,1.755102922,4.248056311
7386,1.754739934,4.24635101
7389,1.754372952,4.24464489
7392,1.754003396,4.242938577
7395,1.753629919,4.241231477
7398,1.753253899,4.239524194
7401,1.752874017,4.237816151
7404,1.752491613,4.236107933
7407,1.752105394,4.234398974
7410,1.751716669,4.232689846
7413,1.751324163,4.230979991
7416,1.750929161,4.22926997
7419,1.750530403,4.22755923
7422,1.750129152,4.225848326
7425,1.74972416,4.224136709
7428,1.749316673,4.222424924
7431,1.748905453,4.220712428
7434,1.74849173,4.218999761
7437,1.748074272,4.21728638
7440,1.747654298,4.21557282
7443,1.747230582,4.213858542
7446,1.746804331,4.212144076
7449,1.746374323,4.210428883
7452,1.745941756,4.208713489
7455,1.745505409,4.206997359
7458,1.745066473,4.205281012
7461,1.74462373,4.203563915
7464,1.74417836,4.201846584
7467,1.743729148,4.200128485
7470,1.743277267,4.198410132
7473,1.742821504,4.196690992
7476,1.74236302,4.194971574
7479,1.741900607,4.193251346
7482,1.741435416,4.191530813
7485,1.74096624,4.189809444
7488,1.740494221,4.18808774
7491,1.740018156,4.186365172
7494,1.739539173,4.184642233
7497,1.739056075,4.182918398
7500,1.738569975,4.181194154
7503,1.738079682,4.179468977
7506,1.737586293,4.177743348
7509,1.737088625,4.176016746
7512,1.736587753,4.174289643
7515,1.736082507,4.172561523
7518,1.735573937,4.170832846
7521,1.735060888,4.169103105
7524,1.734544376,4.167372745
7527,1.73402327,4.165641266
7530,1.733498546,4.163909097
7533,1.732969098,4.162175752
7536,1.732435856,4.160441636
7539,1.731897747,4.158706278
7542,1.731355642,4.156970059
7545,1.730808511,4.155232524
7548,1.730257154,4.153494025
7551,1.72970059,4.151754128
7554,1.729139536,4.150013148
7557,1.728573074,4.148270678
7560,1.728001815,4.146526987
7563,1.727424917,4.144781702
7566,1.726842864,4.143035035
7569,1.72625491,4.141286655
7572,1.72566138,4.139536704
7575,1.725061642,4.137784902
7578,1.724455828,4.136031305
7581,1.723843447,4.134275695
7584,1.723224387,4.13251802
7587,1.722598331,4.130758138
7590,1.721964856,4.128995863
7593,1.721323864,4.127231146
7596,1.720674531,4.125463622
7599,1.720017028,4.123693365
7602,1.719350004,4.121919777
7605,1.718673969,4.120143077
7608,1.717986859,4.118362353
7611,1.717289602,4.11657801
7614,1.716579134,4.114788693
7617,1.715856898,4.112995034
7620,1.715118345,4.11119502
7623,1.714365501,4.109389538
7626,1.713591429,4.10757552
7629,1.712798556,4.105754029
7632,1.711975573,4.103920059
7635,1.71112331,4.102073963
7638,1.710220125,4.100206157
7641,1.709235335,4.09830304
7644,1.708149824,4.096208549
7647,1.707249233,4.093901976
7650,1.706507235,4.091667062
7653,1.705788031,4.089443703
7656,1.705122508,4.087245584
7659,1.704469089,4.085054293
7662,1.703848351,4.082878947
7665,1.703235064,4.08070837
7668,1.702645458,4.078549751
7671,1.702060662,4.076394731
7674,1.701494554,4.074249455
7677,1.70093153,4.072107011
7680,1.700384024,4.069972906
7683,1.699838369,4.067841082
7686,1.699306042,4.065716625
7689,1.698774626,4.06359403
7692,1.698254943,4.061478091
7695,1.697735417,4.059363678
7698,1.697226409,4.05725538
7701,1.696716934,4.055148328
7704,1.696217026,4.053046966
7707,1.695716113,4.050946609
7710,1.695224004,4.0488516
7713,1.694730418,4.046757383
7716,1.694245011,4.044668236
7719,1.693757702,4.042579689
7722,1.693278053,4.040495978
7725,1.692796112,4.038412691
7728,1.692321395,4.036334044
7731,1.69184402,4.034255657
7734,1.691373501,4.032181742
7737,1.690899977,4.03010793
7740,1.690432992,4.028038447
7743,1.689962668,4.025968917
7746,1.689498611,4.023903592
7749,1.68903089,4.021838072
7752,1.688569202,4.01977665
7755,1.688103529,4.01771489
7758,1.687643684,4.015657133
7761,1.687179536,4.013598893
7764,1.686721038,4.011544576
7767,1.686257919,4.009489632
7770,1.685800293,4.007438537
7773,1.685337725,4.005386671
7776,1.684880513,4.003338591
7779,1.684418031,4.001289591
7782,1.683960787,3.999244323
7785,1.683497935,3.997197982
7788,1.683040219,3.995155324
7791,1.682576549,3.993111438
7794,1.682117924,3.991071191
7797,1.681652985,3.989029555
7800,1.681193014,3.986991521
7803,1.680726352,3.984951928
7806,1.680264594,3.982915905
7809,1.67979575,3.980878146
7812,1.679331753,3.978843931
7815,1.678860255,3.976807792
7818,1.678393558,3.974775173
7821,1.67791892,3.972740434
7824,1.677449045,3.970709195
7827,1.67697076,3.968675627
7830,1.676497208,3.966645542
7833,1.676014746,3.964612903
7836,1.675536995,3.962583735
7839,1.675049794,3.960551772
7842,1.67456729,3.958523271
7845,1.674074754,3.956491716
7848,1.673586907,3.954463616
7851,1.673088398,3.952432179
7854,1.672594576,3.950404194
7857,1.672089403,3.948372565
7860,1.671588922,3.946344388
7863,1.671076335,3.94431223
7866,1.670568451,3.942283525
7869,1.670047627,3.940250467
7872,1.669531523,3.938220868
7875,1.669001553,3.936186503
7878,1.668476328,3.934155604
7881,1.667936201,3.932119478
7884,1.667400849,3.930086828
7887,1.666849427,3.928048431
7890,1.666302816,3.926013523
7893,1.665738809,3.923972277
7896,1.665179658,3.921934537
7899,1.664601587,3.919889781
7902,1.664028423,3.917848549
7905,1.663434575,3.915799514
7908,1.66284569,3.913754027
7911,1.662234051,3.911699814
7914,1.66162744,3.909649174
7917,1.660995608,3.907588709
7920,1.660368879,3.905531845
7923,1.659713941,3.903463827
7926,1.659064189,3.901399441
7929,1.658382536,3.899322255
7932,1.657706162,3.897248737
7935,1.656993204,3.895160332
7938,1.656285634,3.893075637
7941,1.655535346,3.890973321
7944,1.65479057,3.88887476
7947,1.653994705,3.886754846
7950,1.653204495,3.88463874
7953,1.652351084,3.882495878
7956,1.651503499,3.880356883
7959,1.650573651,3.878182631
7962,1.649649845,3.876012315
7965,1.648609409,3.873791406
7968,1.647575304,3.87157452
7971,1.64634425,3.869271195
7974,1.645119998,3.866972007
7977,1.643296554,3.86440684
7980,1.641904585,3.860897599
7983,1.641121928,3.857663685
7986,1.640345504,3.854436131
7989,1.639774379,3.851303722
7992,1.639209087,3.848177463
7995,1.638768167,3.845110193
7998,1.638332897,3.84204895
8001,1.637987278,3.839031147
8004,1.637647223,3.836019292
8007,1.637377516,3.833042211
8010,1.637113343,3.830071021
8013,1.636907234,3.827129073
8016,1.636706668,3.824192981
8019,1.636555666,3.821282289
8022,1.636410247,3.81837743
8025,1.636308168,3.815495148
8028,1.636211736,3.812618688
8031,1.636153897,3.809762641
8034,1.636101791,3.806912417
8037,1.636084546,3.804080895
8040,1.63607314,3.801255206
8043,1.636093587,3.798446835
8046,1.636120003,3.795644315
8049,1.636175805,3.79285797
8052,1.636237724,3.790077505
8055,1.636326976,3.787312257
8058,1.636422515,3.784552927
8061,1.636543657,3.781808
8064,1.636671279,3.779069039
8067,1.636823036,3.776343786
8070,1.636981491,3.773624555
8073,1.637162823,3.770918431
8076,1.637351096,3.7682184
8079,1.637561171,3.765530952
8082,1.637778456,3.762849678
8085,1.638016617,3.760180533
8088,1.638262293,3.757517656
8091,1.63852805,3.754866512
8094,1.638801659,3.752221744
8097,1.639094671,3.749588364
8100,1.639395914,3.746961485
8103,1.639715986,3.744345695
8106,1.640044714,3.741736549
8109,1.640391794,3.739138235
8112,1.640748007,3.736546731
8115,1.641122187,3.733965841
8118,1.641506037,3.73139195
8121,1.641907559,3.728828494
8124,1.642319362,3.726272256
8127,1.642748629,3.72372631
8130,1.643188873,3.721187837
8133,1.643646468,3.718659553
8136,1.64411584,3.716139036
8139,1.644602546,3.713628646
8142,1.645101955,3.711126369
8145,1.645618793,3.708634203
8148,1.646149415,3.706150557
8151,1.646697688,3.703677057
8154,1.647261023,3.701212565
8157,1.647842381,3.698758313
8160,1.648440332,3.69631366
8163,1.649056868,3.693879419
8166,1.649691858,3.691455498
8169,1.650346241,3.68904226
8172,1.651021391,3.686640248
8175,1.651717073,3.684249321
8178,1.652436464,3.681870778
8181,1.653178003,3.679503916
8184,1.653947114,3.677150969
8187,1.654740715,3.674810589
8190,1.655567176,3.672486234
8193,1.65642167,3.670175815
8196,1.657316688,3.667884494
8199,1.658245499,3.665609377
8202,1.659226914,3.663358226
8205,1.660252755,3.661127526
8208,1.661353006,3.658929624
8211,1.662522921,3.656762382
8214,1.663818253,3.65464869
8217,1.665310816,3.652617867
8220,1.667060294,3.651046583
8223,1.668375397,3.650001781
8226,1.669305217,3.648798768
8229,1.670177348,3.647572477
8232,1.67092028,3.646293723
8235,1.671631014,3.64500236
8238,1.672263814,3.643679749
8241,1.672875264,3.642349081
8244,1.673430769,3.640996281
8247,1.673970889,3.639637934
8250,1.67446729,3.638262529
8253,1.674952051,3.636883156
8256,1.675400877,3.635489959
8259,1.675840614,3.634093871
8262,1.676249808,3.632686201
8265,1.676651745,3.631276415
8268,1.677027095,3.629856695
8271,1.677396559,3.628435438
8274,1.677742459,3.627005505
8277,1.678083528,3.625574483
8280,1.678403419,3.62413578
8283,1.678719308,3.622696339
8286,1.67901595,3.621250021
8289,1.679309252,3.619803247
8292,1.6795849,3.61835026
8295,1.679857744,3.616897045
8298,1.680114269,3.615438175
8301,1.680368428,3.613979262
8304,1.680607405,3.612515168
8307,1.680844375,3.611051185
8310,1.681067139,3.609582428
8313,1.681288193,3.608113909
8316,1.681495889,3.60664097
8319,1.68170212,3.605168374
8322,1.681895735,3.603691667
8325,1.682088087,3.60221539
8328,1.682268478,3.600735275
8331,1.68244777,3.599255662
8334,1.682615681,3.597772453
