900.0,	0.532691974463,	0.0792575781214
903.571428571,	0.537467224962,	0.0583884186717
907.142857143,	0.530866386194,	0.0488543391801
910.714285714,	0.530780763746,	0.0349118762692
914.285714286,	0.541413106954,	0.0269369430412
917.857142857,	0.545848102752,	0.0349338247583
921.428571429,	0.549633024668,	0.0387883077912
925.0,	0.555342794138,	0.0370858231999
928.571428571,	0.560976163057,	0.0337692318652
932.142857143,	0.569120063779,	0.0283996154062
935.714285714,	0.577265517045,	0.0278040064066
939.285714286,	0.583646218188,	0.0261684907929
942.857142857,	0.593146716959,	0.0199279097466
946.428571429,	0.607627892067,	0.0168838564243
950.0,	0.62002735416,	0.0138517895173
953.571428571,	0.627508048373,	0.0133379354242
957.142857143,	0.635600568524,	0.0180191306559
960.714285714,	0.650997809424,	0.0188116254741
964.285714286,	0.669521395047,	0.0159673345629
967.857142857,	0.682572230958,	0.0169966679702
971.428571429,	0.690070332303,	0.0201354225451
975.0,	0.700980861813,	0.0214564252081
978.571428571,	0.719003641578,	0.0204767070254
982.142857143,	0.735470865415,	0.0196565260045
985.714285714,	0.752510947539,	0.022565130911
989.285714286,	0.774196779287,	0.0278683237736
992.857142857,	0.797193076789,	0.0364586561346
996.428571429,	0.821786207689,	0.0457274291145
1000.0,	0.847696977094,	0.0548090553284
1003.57142857,	0.873571813648,	0.0688569046507
1007.14285714,	0.901451882536,	0.0875896236938
1010.71428571,	0.927728693517,	0.108682399286
1014.28571429,	0.949027903141,	0.131181571623
1017.85714286,	0.971831967044,	0.157999421081
1021.42857143,	0.994880576392,	0.186668725969
1025.0,	1.01387405657,	0.216083345211
1028.57142857,	1.03225046147,	0.249699880466
1032.14285714,	1.0476993306,	0.282452108391
1035.71428571,	1.06032971504,	0.316368986174
1039.28571429,	1.06936796437,	0.352999072152
1042.85714286,	1.07844690602,	0.388180344237
1046.42857143,	1.08775327919,	0.423480573217
1050.0,	1.09362285326,	0.460641934629
1053.57142857,	1.10099627579,	0.501474517389
1057.14285714,	1.10650885783,	0.542253050781
1060.71428571,	1.10956561079,	0.581254947357
1064.28571429,	1.11225911351,	0.622257259032
1067.85714286,	1.11425400284,	0.66455330619
1071.42857143,	1.11376986607,	0.709017820138
1075.0,	1.10978205725,	0.754068287685
1078.57142857,	1.10501532657,	0.795283945775
1082.14285714,	1.10246649383,	0.835418833387
1085.71428571,	1.10501176343,	0.876642288548
1089.28571429,	1.11104317306,	0.921816103374
1092.85714286,	1.1202108725,	0.974789459935
1096.42857143,	1.13491596616,	1.03534499292
1100.0,	1.15716901479,	1.11101270433
1103.57142857,	1.18718961712,	1.21249948677
1107.14285714,	1.20939405949,	1.35274866053
1110.71428571,	1.20988777856,	1.54672470752
1114.28571429,	1.17099792714,	1.80166422712
1117.85714286,	1.03718170522,	2.11069333515
1121.42857143,	0.760353340659,	2.43803268348
1125.0,	0.328227615343,	2.71734725912
1128.57142857,	-0.240530995757,	2.84027754453
1132.14285714,	-0.842255730123,	2.71123260357
1135.71428571,	-1.31870699853,	2.36517162187
1139.28571429,	-1.60720435496,	1.90531557068
1142.85714286,	-1.70677504713,	1.43034724117
1146.42857143,	-1.63969091043,	1.02347110168
1150.0,	-1.48728239192,	0.727972270571
1153.57142857,	-1.31618299799,	0.534260067844
1157.14285714,	-1.14294858968,	0.41274284887
1160.71428571,	-0.998701540849,	0.314150951064
1164.28571429,	-0.896340419026,	0.219799271348
1167.85714286,	-0.801635596439,	0.160753282732
1171.42857143,	-0.70778384444,	0.135285026765
1175.0,	-0.629117072175,	0.118454846455
1178.57142857,	-0.559658664625,	0.100450529544
1182.14285714,	-0.505216704261,	0.0735299310215
1185.71428571,	-0.463982214105,	0.0549255816093
1189.28571429,	-0.432553527608,	0.0462516336205
1192.85714286,	-0.418727658384,	0.0329345015078
1196.42857143,	-0.41337380837,	0.00696304641477
1200.0,	-0.408699808135,	-0.00618637483443

