925.257142857,	0.431959054499,	-0.0821323964961
926.171428571,	0.426412788894,	-0.0888364774532
927.085714286,	0.422020058076,	-0.0964048169554
928.0,	0.419485399585,	-0.104071476625
928.914285714,	0.419040952325,	-0.110966859307
929.828571429,	0.420435366921,	-0.116294676803
930.742857143,	0.423118761533,	-0.119502074249
931.657142857,	0.426509313954,	-0.120369316402
932.571428571,	0.430205627601,	-0.119003716422
933.485714286,	0.43408062337,	-0.115771947703
934.4,	0.438264897729,	-0.111214506189
935.314285714,	0.443045403355,	-0.105969425203
936.228571429,	0.448697191315,	-0.100710054913
937.142857143,	0.455284279547,	-0.0960880335935
938.057142857,	0.462512803054,	-0.0926731559613
938.971428571,	0.469735366421,	-0.0908914867443
939.885714286,	0.476138987933,	-0.0909721734601
940.8,	0.481038261056,	-0.0929165323699
941.714285714,	0.484136269666,	-0.0964995104896
942.628571429,	0.485649324803,	-0.101305985148
943.542857143,	0.486267775717,	-0.106796575369
944.457142857,	0.486977356951,	-0.112391275884
945.371428571,	0.488782688374,	-0.117553201454
946.285714286,	0.492392503259,	-0.121853290316
947.2,	0.497962664445,	-0.125007494633
948.114285714,	0.505010019788,	-0.126892283679
949.028571429,	0.51255795084,	-0.127541544822
949.942857143,	0.519465043815,	-0.127113558641
950.857142857,	0.524797549188,	-0.125822589836
951.771428571,	0.528098737589,	-0.123861315685
952.685714286,	0.529475802378,	-0.121361820999
953.6,	0.529507379942,	-0.118424167165
954.514285714,	0.529027152063,	-0.115193296556
955.428571429,	0.528860371078,	-0.111925284214
956.342857143,	0.529594462204,	-0.108984585691
957.257142857,	0.53145046775,	-0.106757063838
958.171428571,	0.534280637178,	-0.105519714782
959.085714286,	0.537664126688,	-0.105335950652
960.0,	0.541045381574,	-0.10602503697
960.914285714,	0.543873655356,	-0.107208131107
961.828571429,	0.545727610751,	-0.108403349599
962.742857143,	0.546413071762,	-0.109142217885
963.657142857,	0.546011194074,	-0.109086800669
964.571428571,	0.544857565361,	-0.108120422718
965.485714286,	0.543458275906,	-0.106374941325
