2,2.053652997,4.298238944,5.56022304,6.819414357,8.602946609,9.422024789,12.01005611,14.25622678,13.81290553,15.89932838,19.12311742,19.2074687,19.99427107,23.1073546,24.74369255,24.48780074,26.36039366,28.58202308,30.26845686,31.61794097,32.74544302,33.54444683,34.8638109,35.18761765,34.71116545,34.95409233,33.5019443,28.57494852,17.45606212,11.20020006,5.654929555,3.039423757,1.423981185,1.062394733,2.303280158,4.135554044,8.502911477,16.77807615,23.37647034,28.48092327,32.44773774,34.01405659,32.51427412,32.34716801,33.05689888,33.62912213,33.88549467,34.24985403,35.26865237,35.7309459,35.02648479,36.74123199,36.84323589,41.64184404,44.29022139,46.85922143,50.5862487,52.17922354,53.5529825,56.20407769,56.63194564,47.51751769,49.44415435,54.70302781,59.35993447
7.015075377,0.413808933,0.69492075,0.868211448,1.049396929,1.312622595,1.43244993,1.819140183,2.15502082,2.086957657,2.399513407,2.883273057,2.895191185,3.012837805,3.480319348,3.725856102,3.686975752,3.968163436,4.301884136,4.555196492,4.757909509,4.927323994,5.047455497,5.245978212,5.295092499,5.224396629,5.262936562,5.049326559,4.322732782,2.691893101,1.780128439,0.977888644,0.634421505,0.899058219,1.117983835,0.551990815,0.750974484,1.370645407,2.584955337,3.560863271,4.318358258,4.910942419,5.271281787,5.862166724,5.238645932,5.133804995,5.185945666,5.210973556,5.259007152,5.408412336,5.47630794,5.370069724,5.628711906,5.645425513,6.368260847,6.769335687,7.160692319,7.729406697,7.981886214,8.210032403,8.655623493,9.881784964,17.32269089,15.91402824,12.23981389,11.80766829
12.03015075,0.398059832,0.297707633,0.338557866,0.395221064,0.484955266,0.524993919,0.661357958,0.780060286,0.754582326,0.865521727,1.037884453,1.041553952,1.083146405,1.249977366,1.337459079,1.32323429,1.423573763,1.542753253,1.633206601,1.705602065,1.766142229,1.809131539,1.88029256,1.898210852,1.873670111,1.889103206,1.816605039,1.568935693,1.022758662,0.724462703,0.473538036,0.468112583,1.188948665,1.208554662,0.586182745,0.392756586,0.571477806,0.97798473,1.312801389,1.575139293,1.784777552,2.445072251,3.010448086,2.905892374,2.129949733,2.027650628,2.005317849,2.009074598,2.055524388,2.076762222,2.037923475,2.131596365,2.140208804,2.40262656,2.55261762,2.70327952,2.924055402,3.042184027,3.172755063,3.455909611,4.425228983,6.917291214,9.651164266,11.82014915,12.68137835
17.04522613,0.930999247,0.220271582,0.19870002,0.217155375,0.257843507,0.275375367,0.342449156,0.401114999,0.387300011,0.442581105,0.529025127,0.530395747,0.550995162,0.634893225,0.678773472,0.671341727,0.721797524,0.781802205,0.827336227,0.86378893,0.894302601,0.916020843,0.952067102,0.961408742,0.94966239,0.958894606,0.925860952,0.812793623,0.576653369,0.459284409,0.393616665,1.016730569,1.322022974,1.3251976,1.207780422,0.350531411,0.369620361,0.543988604,0.698522944,0.822444008,0.928505627,1.987103086,2.532653447,2.57786563,2.268397258,1.457668157,1.286223274,1.23989334,1.241764309,1.243709195,1.221963032,1.272763047,1.286088912,1.433584351,1.533935978,1.651278648,1.835950106,2.033468425,2.399569654,3.347197294,4.525296919,5.377291358,6.113048078,6.063784121,5.813795065
22.06030151,1.014764161,0.352595938,0.153424607,0.148076452,0.16682436,0.174459155,0.212948572,0.246960351,0.23779674,0.270323083,0.321697936,0.322102574,0.334123177,0.38419639,0.410290148,0.405619495,0.435732717,0.471608807,0.498827515,0.520626277,0.538900532,0.551953131,0.573698604,0.579577706,0.573129438,0.580058974,0.563864758,0.509458171,0.418167722,0.399695827,0.572201732,1.462827085,1.510343554,1.511010804,1.484221223,0.527313109,0.317508675,0.380768933,0.456420227,0.521125027,0.597631115,1.417130566,2.645810855,3.04962274,3.205841038,2.888420168,2.102881839,1.625149152,1.458027625,1.403323241,1.384093676,1.448801712,1.536650727,1.768724861,2.077961021,2.562550705,3.233541921,3.870978247,4.396068517,4.925955998,5.025067308,4.632470505,4.383505255,3.916769263,3.382222688
27.07537688,1.024321527,0.911014328,0.160723846,0.11906154,0.123283277,0.124868475,0.148548973,0.169953322,0.162997754,0.184022004,0.21773915,0.217625334,0.225315057,0.258387805,0.275538372,0.272244739,0.292137129,0.315893446,0.333913075,0.348353215,0.360484171,0.369193005,0.383775644,0.387957466,0.384271856,0.390339092,0.383652148,0.364782122,0.382158459,0.492603462,1.545448739,1.782980533,1.797812585,1.79791034,1.787645265,1.446093621,0.347396788,0.32053089,0.347546401,0.378061828,0.498341698,1.013847312,1.721570283,2.48443741,3.252433037,3.920620701,4.255642046,4.381223133,4.388266619,4.328135016,4.220982143,4.124431207,3.999655632,3.900708061,3.74605407,3.57054192,3.406001147,3.221272629,3.102953774,3.225622955,3.110180611,2.988555546,2.948120244,2.703295884,2.699890325
32.09045226,1.021013546,0.994501015,0.32627049,0.113318905,0.101572489,0.097940686,0.11251005,0.126409805,0.120557515,0.134915788,0.158483489,0.158034838,0.163222796,0.186560651,0.198586142,0.196069152,0.210112828,0.226937443,0.239696611,0.249930458,0.258553099,0.264788058,0.275298132,0.278560316,0.276583375,0.282552749,0.282862576,0.295382575,0.466416298,1.218946831,2.176763965,2.228019507,2.234335068,2.234294,2.229396764,2.159289425,0.506695353,0.325082702,0.30687457,0.309862681,0.453445717,0.761651956,1.129208653,1.503332964,1.87709396,2.227887234,2.490495407,2.562498398,2.589227123,2.566926956,2.508862011,2.450841487,2.369715784,2.319461696,2.251249269,2.188334526,2.144026301,2.098638105,2.123105733,2.260226819,2.209688985,2.191704814,2.12537055,2.060954882,2.167509474
37.10552764,1.013306247,1.003999927,0.877895526,0.138576574,0.093226036,0.083080031,0.090978724,0.099785368,0.094419457,0.104503249,0.121666016,0.12096371,0.124559493,0.141798491,0.150608854,0.148565336,0.158949524,0.171441072,0.180912813,0.188519977,0.194955598,0.1996564,0.207649388,0.210400099,0.209659314,0.216125472,0.223344032,0.280263369,0.970320632,2.770624711,2.971099286,2.994358426,2.997577759,2.997519422,2.994936947,2.968245169,1.235436941,0.414061255,0.325283813,0.294420705,0.416057107,0.598058416,0.813317014,1.029107221,1.240836795,1.441190925,1.617131561,1.700528144,1.713189452,1.700806853,1.669719005,1.647008371,1.608500982,1.597678097,1.578129486,1.564345234,1.5656623,1.582984729,1.693858087,1.741165658,1.730986879,1.731202509,1.67647284,1.733299955,1.778494463
42.12060302,1.004223897,1.000534919,0.963850891,0.31751144,0.097915138,0.076097482,0.077920908,0.082750353,0.077440894,0.084538057,0.097354527,0.096431117,0.098932222,0.112087176,0.118739943,0.116999044,0.124938268,0.134539293,0.141819132,0.147677217,0.152660978,0.156352973,0.162701681,0.165192073,0.165504871,0.17314566,0.189667733,0.35773485,3.506035596,4.313478876,4.442772292,4.462036522,4.463926777,4.463891378,4.462517985,4.449682306,3.608300852,0.75377168,0.460016433,0.358816023,0.40702532,0.49426532,0.623609211,0.761109492,0.895157157,1.022871714,1.139618351,1.235658921,1.256950132,1.254244069,1.239176463,1.231754578,1.215561604,1.224499434,1.231565969,1.247271435,1.275482126,1.340856629,1.440159524,1.450944842,1.466639369,1.443411963,1.434495482,1.531862081,1.538908039
47.13567839,0.995820953,0.994404826,0.977564611,0.851498765,0.129398178,0.076092603,0.07057512,0.07171978,0.066080872,0.070908671,0.080585667,0.079445555,0.081141148,0.091414062,0.096539321,0.094996008,0.101216558,0.108790677,0.11453479,0.119170065,0.123144097,0.12614637,0.131385358,0.13380008,0.135180903,0.145043538,0.178744699,1.005140649,6.299359532,7.225170457,7.532075297,7.563201091,7.56447507,7.56447915,7.563854128,7.557312412,7.389341722,3.080405,1.253714902,0.676940805,0.487829952,0.440464154,0.503822966,0.596508041,0.687624544,0.775779776,0.858320295,0.933966762,0.992353493,0.993518484,0.988175352,0.994075015,0.998084946,1.022448193,1.052150734,1.097882133,1.15287965,1.238224447,1.286394783,1.302011418,1.315120831,1.292621371,1.362797601,1.435573149,1.446225423
