2,1.874579877,4.194853448,5.488081922,6.764325831,8.558631136,9.385140396,11.97863365,14.22896867,13.78890222,15.87792941,19.10384868,19.18997615,19.97828018,23.0926519,24.73010398,24.47516743,26.34856895,28.5708731,30.25785305,31.60774573,32.73548138,33.53447536,34.8534634,35.17627708,34.6976765,34.93599584,33.47318319,28.51468623,17.30677625,10.9895901,5.381276215,2.689017129,0.827958394,0.130489166,1.921234518,3.857791681,8.298260667,16.63774152,23.27166294,28.39815755,32.37420688,33.80482446,31.42073294,31.93763443,32.76831536,33.38053154,33.65582041,34.03025659,35.05482509,35.51946727,34.81526524,36.52833391,36.62819596,41.42543015,44.06992363,46.63143925,50.34589829,51.91939139,53.26099571,55.84456514,55.12597783,39.37534965,45.81139356,51.91432733,55.79338583,61.79816477
7.015075377,0.700014752,2.053801683,2.785089511,3.484311573,4.44688356,4.893954025,6.269817897,7.462754701,7.235569069,8.341090024,10.04542444,10.09349786,10.51144384,12.1556927,13.02084607,12.88783447,13.87695604,15.04986698,15.94028938,16.65274745,17.2477923,17.66911534,18.36410265,18.53284522,18.27723815,18.39599106,17.60853475,14.94608136,8.900316506,5.475179627,2.419644981,0.872112483,-0.363546181,-0.388110539,0.410341364,1.610324302,4.066099837,8.561942416,12.11414823,14.85090921,16.96129886,17.47416491,16.41469783,16.1457894,16.81651038,17.21149794,17.38927743,17.60379497,18.15379463,18.40283765,18.03206107,18.93282428,18.98190606,21.50894903,22.89666098,24.23468797,26.1722441,26.96916461,27.6223883,28.87004765,28.90194089,26.46787367,21.33371048,23.84002988,27.52194051,31.63484862
12.03015075,-0.050922028,1.03480133,1.561089111,2.027671471,2.64084152,2.930317401,3.785478735,4.525712661,4.392757273,5.076192361,6.126090366,6.159062788,6.418432673,7.429796954,7.962794108,7.883041782,8.491503126,9.212469495,9.759860123,10.19778951,10.56333628,10.82181655,11.247487,11.34905261,11.18795389,11.25161189,10.74693256,9.048553747,5.151610177,2.917400991,0.895633414,-0.300254006,-0.668586047,-0.655675136,-0.697001019,0.392430811,2.071958737,4.967591503,7.221016604,8.945674082,10.25763694,10.26134773,9.914258989,9.385003899,9.527586105,9.94525774,10.12257658,10.28763732,10.64360378,10.80432876,10.57851054,11.12719727,11.15051301,12.6937609,13.53056119,14.32599372,15.47312569,15.89728199,16.1897623,16.72378421,17.16656506,18.72697039,19.48683656,19.62523728,20.01375562,21.38763382
17.04522613,-0.238654072,0.43985449,0.941172273,1.324381886,1.790610812,2.015557869,2.640020025,3.179034987,3.091168235,3.585864127,4.341658621,4.369111302,4.557924947,5.284269824,5.667991478,5.612983764,6.05003003,6.567276558,6.96006293,7.274239067,7.536250474,7.721131715,8.024820763,8.09525959,7.975168085,8.010199436,7.624203786,6.332068895,3.313413979,1.544552707,-0.11786669,-1.183979791,-0.943965589,-0.947142899,-1.157285197,-0.481491346,0.975470797,3.2187515,4.920217073,6.208400232,7.163122415,7.553077079,7.052487572,6.541395955,5.896506593,6.098856152,6.400095985,6.596327919,6.891588146,7.024050625,6.86694763,7.252472256,7.253687547,8.336026512,8.897065557,9.404167727,10.12451093,10.27109954,10.23453105,10.30086583,10.83648027,12.43952117,14.21857329,16.26032237,17.56113906,17.17765648
22.06030151,-0.101444229,-0.106737699,0.519359846,0.886678947,1.2829843,1.47857193,1.978017591,2.407226291,2.34689101,2.737449337,3.329654848,3.355121,3.50528305,4.072549777,4.373213715,4.332648997,4.674028885,5.07740856,5.383796793,5.628793742,5.832857185,5.976426744,6.211428227,6.263712556,6.165082758,6.180578578,5.852289759,4.756899104,2.122078404,0.515151427,-1.162915644,-1.360850754,-1.263854621,-1.270486629,-1.371740914,-1.434225658,0.146008152,2.11019144,3.540628814,4.606277318,5.355439743,6.152056817,6.068835872,5.336691511,4.65792107,3.826373663,3.497469623,3.710397118,4.040026125,4.190617433,4.081510013,4.364020224,4.323407608,5.107604994,5.485860883,5.896323671,6.713627095,7.433934355,8.344665623,9.738529932,11.10422489,11.98228153,12.64771449,13.16626793,13.49543047,13.18208384
27.07537688,-0.040680675,-0.176911409,0.14636788,0.561090173,0.929513771,1.114214201,1.538574879,1.900828218,1.860176962,2.185965711,2.675158553,2.700352501,2.826697879,3.293270131,3.541582162,3.510710079,3.79153124,4.122680961,4.374275441,4.575377497,4.742607129,4.859805892,5.050768642,5.090814633,5.00436328,5.00389528,4.702863209,3.695376175,1.153153382,-0.530966313,-1.898756167,-1.68370719,-1.646972192,-1.654294746,-1.716513495,-2.224475634,-0.659066119,1.255855726,2.562496094,3.513383998,4.157769982,5.058523722,5.652294932,5.766555703,5.684230965,5.316875377,4.792183487,4.417447589,4.272483131,4.215413015,4.124157205,4.499480529,4.725288037,5.697311546,6.354130076,6.98487496,7.76731901,8.196043356,8.559044627,9.233396275,9.874176857,10.21315106,10.64827163,10.88755339,11.00816703,11.16743593
32.09045226,-0.007032263,-0.031495529,-0.300804617,0.277333009,0.653042457,0.840244645,1.217899947,1.537047183,1.512185897,1.794728504,2.213837085,2.239776646,2.350399154,2.747929526,2.960546292,2.93681967,3.176106436,3.457579974,3.671498226,3.842395847,3.984216518,4.0831134,4.243333702,4.274230511,4.194644578,4.179300088,3.885870773,2.88737853,0.146416712,-1.90564184,-2.129140392,-2.107176061,-2.093683161,-2.101006168,-2.145957208,-2.430899256,-1.653223126,0.468321706,1.761290749,2.670340609,3.33058763,4.211971456,4.780453598,5.035456241,5.229051778,5.294912492,5.18106335,5.090364447,5.113746253,5.093880847,4.945104292,5.109429365,5.104057816,5.716078954,6.063793803,6.405706502,6.904671253,7.13287671,7.342191206,7.977713815,8.414368801,8.668760745,9.02461945,9.173595368,9.438952778,9.451222893
37.10552764,0.013373313,0.026323606,-0.283487282,-0.021675869,0.412878683,0.616459584,0.966429323,1.257665673,1.246701429,1.499182615,1.868145576,1.89554581,1.99537872,2.342932336,2.529896894,2.511812712,2.721013075,2.966372669,3.152905803,3.301825157,3.425092874,3.510511616,3.647919242,3.671382548,3.5951013,3.564369659,3.261835794,2.185412074,-1.297315115,-2.285657204,-2.564517982,-2.62100438,-2.618508597,-2.625684964,-2.661838184,-2.846445158,-3.097294732,-0.417212581,0.992500645,1.931867792,2.663404334,3.528505975,4.040815456,4.273306917,4.465510963,4.568566641,4.559946622,4.476776997,4.490450863,4.46206349,4.31558261,4.432983122,4.403417434,4.916367093,5.201493084,5.480933168,5.89864415,6.078335987,6.29810345,6.869952662,7.229643591,7.478057999,7.722004614,7.867071639,8.182306185,8.170080386
42.12060302,0.026493558,0.053857075,-0.114582539,-0.429283343,0.178633154,0.419260244,0.756964469,1.031332575,1.033619774,1.264883267,1.596786472,1.626230587,1.718546322,2.02851275,2.196362786,2.182978708,2.369519405,2.587552749,2.753366398,2.885630366,2.994771146,3.069803844,3.189457991,3.20642104,3.130649784,3.082504466,2.751634862,1.441405076,-2.263142137,-2.45792535,-3.051519387,-3.156506461,-3.160058125,-3.167108922,-3.198534731,-3.337944706,-4.409165073,-1.711120442,0.07671418,1.172902396,2.040452606,2.940529278,3.422538143,3.623376856,3.792363547,3.888618487,3.902466675,3.859205729,3.843112319,3.804344524,3.656677594,3.742556714,3.704484066,4.153215335,4.401926669,4.649812234,5.018417046,5.19814017,5.473782825,5.945585645,6.270608142,6.487715615,6.661953576,6.870024681,7.145202586,7.169908365
47.13567839,0.034875528,0.067992587,-0.041135773,-0.365436624,-0.0903129,0.231018472,0.572481129,0.839331635,0.855209423,1.071700438,1.375718613,1.407747685,1.49487711,1.775790771,1.929041654,1.919746568,2.088728148,2.285458672,2.435118759,2.55436734,2.65239575,2.71912172,2.824393295,2.835264333,2.757406496,2.687787899,2.298523377,0.463602441,-0.15555361,-1.254997899,-2.249750073,-2.409924304,-2.417284047,-2.424291475,-2.453311677,-2.569848128,-3.259464575,-3.954200425,-1.420655373,0.165844716,1.331123027,2.389578665,2.88355192,3.058479921,3.204365216,3.284864574,3.296611321,3.272198362,3.254927016,3.188766277,3.038116579,3.095432955,3.046769602,3.445489704,3.670521581,3.907355684,4.252835044,4.454769277,4.742823699,5.156838435,5.476413197,5.642917378,5.811585132,6.032861329,6.274042719,6.332116343
52.15075377,0.039607253,0.074721304,-0.003623656,-0.184594837,-0.481443018,0.032535246,0.400417169,0.669316932,0.700132015,0.906972931,1.189937664,1.225108751,1.308824653,1.566849242,1.708774792,1.703169464,1.85825718,2.038000171,2.174774269,2.283605167,2.372658021,2.432517848,2.525699727,2.530459072,2.447643771,2.348959469,1.836740081,0.946792745,2.792852597,3.057063258,2.181221034,1.911028394,1.9009061,1.89382894,1.865640935,1.760424131,1.304585811,-0.816731048,-0.736185842,-0.334037472,0.397138781,1.781012924,2.383523164,2.541779075,2.668541196,2.730617002,2.729367965,2.699061264,2.686601334,2.599096376,2.4291948,2.450340767,2.383395353,2.744291486,2.96989091,3.218863253,3.561294155,3.806797801,4.068818819,4.457219814,4.758709036,4.885974454,5.108943095,5.322722961,5.558665254,5.612914402
57.16582915,0.041608771,0.076958035,0.016958034,-0.102279355,-0.401380467,-0.211062905,0.228920216,0.512102958,0.560511112,0.76219777,1.029518136,1.068452175,1.150193705,1.389966023,1.523042552,1.520873503,1.66480213,1.830762619,1.957073362,2.057403901,2.139040536,2.193042748,2.275678889,2.273869984,2.182341502,2.039345663,1.276274566,1.729891529,3.100221971,3.650937607,4.329757763,4.356757044,4.344305373,4.337017119,4.30836168,4.206973396,3.854421086,2.651090221,1.505279314,1.559299197,1.55188898,1.700018942,1.868129419,2.029680263,2.14400193,2.183744615,2.159471902,2.106566619,2.070415716,1.969764669,1.757791611,1.729020515,1.634753351,2.018384085,2.291703263,2.537123505,2.896659917,3.171347675,3.421050955,3.807579155,4.072656247,4.254980037,4.529613555,4.790382195,5.095874723,5.112357924
62.18090452,0.041762628,0.076492566,0.028436292,-0.05805261,-0.214986682,-0.584557015,0.042100847,0.359586007,0.430304215,0.631271275,0.887537169,0.930968942,1.011986342,1.237127852,1.363303532,1.364425063,1.499302769,1.653934769,1.771631945,1.864915552,1.940295671,1.989133493,2.062190661,2.052798781,1.946775865,1.722737459,1.327852053,2.046373282,3.054430546,3.75690022,4.200474918,4.251773591,4.237047523,4.229365964,4.1989018,4.095048561,3.789954944,3.003339269,1.73945889,1.559476852,1.463918379,1.251282112,1.38076855,1.446859608,1.567376131,1.574616918,1.507009068,1.402154105,1.302825799,1.13929698,0.857449902,0.800243747,0.893110227,1.325685257,1.576588504,1.866397978,2.271377635,2.553479438,2.821465975,3.204068331,3.502281073,3.852481859,4.248040973,4.750386896,4.892331265,4.853560698
67.1959799,0.041110108,0.074810473,0.03502858,-0.031592621,-0.127582522,-0.50073698,-0.192689115,0.202647999,0.304212016,0.509456516,0.758899724,0.807740433,0.889199995,1.102645703,1.223513831,1.227866229,1.355366997,1.500600162,1.611131947,1.698493435,1.768485664,1.812599313,1.876531269,1.857674086,1.726519662,1.35240469,1.592675478,2.146416266,3.002669016,3.604585228,3.762291073,3.894869225,3.877619715,3.869292139,3.835289149,3.721830752,3.430209878,2.827776084,2.004008426,1.295896733,1.168574564,0.904692642,0.940590131,0.836001604,0.791105274,0.730956226,0.560342329,0.341148361,0.174873736,0.122150951,0.233516832,0.41640946,0.455748551,0.855927533,1.197698718,1.55168346,2.009443933,2.32274127,2.64534985,3.076658765,3.611387387,4.057319486,4.498023922,4.624908319,4.667732872,4.789357538
72.21105528,0.040027116,0.072516108,0.03873906,-0.014761061,-0.078803043,-0.302257466,-0.556606334,0.027302946,0.176660168,0.392684116,0.639618288,0.695044202,0.778116784,0.982339932,1.099257234,1.10685514,1.228346204,1.365734904,1.470259884,1.552582594,1.617830484,1.657429771,1.712138239,1.680325844,1.499188401,1.344587665,1.709124003,2.167767516,2.952724303,3.304800631,3.489412087,3.566605496,3.546246286,3.536887393,3.496602013,3.362554903,3.052420054,2.520420117,1.881216829,1.003292262,0.706706044,0.356375669,0.172851145,0.039636857,-0.154026077,-0.012111695,0.103864256,0.239121028,0.495021182,0.696312809,0.721138446,0.776593944,0.850530296,1.390826084,1.835099662,2.301969461,2.857029627,3.30262336,3.63574992,3.974458529,4.141015966,4.23141706,4.326625803,4.29623561,4.453782412,4.672501858
77.22613065,0.03837062,0.069587349,0.040329122,-0.003978714,-0.048959276,-0.205720476,-0.499317344,-0.197191443,0.040292636,0.276949257,0.526320258,0.589909501,0.675859711,0.873036915,0.98721007,0.998137998,1.114767894,1.245592904,1.345055672,1.423038281,1.483996977,1.519045094,1.563687344,1.511817994,1.241062527,1.438974911,1.742566796,2.214051109,2.777769407,2.973284378,3.221911934,3.259025328,3.23446909,3.223418652,3.171499204,2.994120002,2.613273045,2.04402176,1.389562132,0.646994986,0.156859348,0.109397527,0.180480404,0.44826973,0.566542908,0.66073888,0.936205574,1.201829483,1.394428194,1.458341593,1.451780105,1.603538389,1.785966271,2.446426347,3.093591017,3.643457478,3.967070139,4.08128995,4.18964237,4.382588363,4.485704715,4.52819164,4.508417462,4.58904123,4.799167868,5.015876634
82.24120603,0.036819132,0.066767351,0.041010591,0.003431122,-0.029225872,-0.149348534,-0.293676137,-0.547609281,-0.117457456,0.157569451,0.415845719,0.489804853,0.580098339,0.772243303,0.884798003,0.899211648,1.011973792,1.137314029,1.232497345,1.30669001,1.36363851,1.393781519,1.426245825,1.336731591,1.21583317,1.470186583,1.767712251,2.16846521,2.568570856,2.711866529,2.963761281,2.976578647,2.945804761,2.931740561,2.854686614,2.56850508,1.998339484,1.489430422,1.256466105,1.069196348,0.767307355,0.834867024,0.943474484,1.218163651,1.397072231,1.503592617,1.705473504,1.880349827,2.014310084,2.129230922,2.186154687,2.353640964,2.5966617,3.45310284,3.729536031,3.863306401,4.020163972,4.080040655,4.145063411,4.293870126,4.383312071,4.415011259,4.384269532,4.523589148,4.766733465,4.850968415
87.25628141,0.036433605,0.065151183,0.042173862,0.009689969,-0.01455142,-0.111637447,-0.192161914,-0.523635039,-0.325579614,0.027857242,0.304816777,0.392384164,0.488837443,0.677924288,0.789966825,0.808099923,0.917880897,1.038665694,1.130226805,1.201051354,1.254077782,1.27847084,1.293881837,1.145222181,1.245909711,1.474025713,1.787102805,2.067282954,2.351810254,2.512919816,2.72577015,2.719063918,2.677917773,2.657498894,2.51517102,2.261436384,2.117903359,2.030354779,1.986997251,1.926196274,1.790262742,1.70022005,1.818640494,2.036226524,2.279434276,2.39098529,2.408924774,2.567936226,2.753681166,2.882521324,2.945895064,3.103565167,3.442955783,3.649396056,3.700350399,3.761193238,3.885497605,3.927473676,3.97446458,4.109135921,4.190533417,4.199468529,4.207293058,4.387265856,4.555452913,4.609318935
92.27135678,0.038063706,0.065605652,0.044879828,0.016362135,-0.001898848,-0.083230831,-0.130427893,-0.305024172,-0.657979798,-0.124130605,0.189002666,0.295230305,0.400246036,0.588342515,0.701022491,0.723199935,0.830818491,0.947866979,1.036362398,1.104117448,1.153063337,1.169947485,1.155402834,1.117096254,1.243558838,1.493930849,1.736150125,1.940727007,2.173856197,2.346845816,2.501166054,2.473599785,2.411644785,2.378143602,2.492509058,2.822674034,3.021641743,3.008347574,3.015400228,3.004058709,2.954518351,2.79996317,2.910829368,3.086494371,3.290157643,3.394162832,3.435213832,3.526245209,3.711209799,3.845710089,3.908496735,4.058818107,4.02183289,3.861275508,3.63764369,3.616936658,3.712072885,3.750678253,3.786949327,3.911790833,3.988060823,3.973442574,4.032529081,4.199343486,4.32214892,4.372752795
97.28643216,0.042245789,0.068674671,0.049804478,0.024444455,0.010564234,-0.059355847,-0.086762348,-0.193762028,-0.649352192,-0.326363687,0.062071716,0.195517591,0.312492458,0.501929534,0.616513094,0.643172107,0.749413228,0.863465034,0.949365811,1.014213058,1.058536235,1.064051049,1.011176382,1.109802668,1.235848765,1.476343686,1.655340022,1.802710851,2.023447787,2.19017397,2.28783948,2.229679835,2.119573133,2.126821442,2.213068805,2.382647965,2.629254074,2.648172484,2.679159643,2.694232684,2.687730198,2.62630826,2.627628972,2.735404129,2.915228784,3.044477372,3.110808679,3.16606624,3.290270483,3.43233962,3.49590016,3.641791985,3.687575279,3.761917357,3.678588947,3.533223558,3.556567424,3.57374512,3.605815562,3.722786535,3.79426382,3.777311745,3.870949255,3.999944302,4.104779258,4.152291075
102.3015075,0.048910404,0.07429092,0.056973059,0.034175209,0.023581501,-0.037716404,-0.052431129,-0.123557698,-0.412809374,-0.652202953,-0.087562115,0.089440881,0.223546037,0.417167999,0.535134716,0.566857435,0.672505013,0.784245026,0.867942313,0.92986163,0.968297261,0.95227847,0.977811283,1.090676234,1.241343309,1.424303941,1.561701707,1.692839507,1.886722976,2.032946976,2.081243585,1.959168219,1.973331399,1.999654257,2.050253816,2.158696841,2.379239883,2.418255445,2.462480488,2.493917615,2.519886047,2.507552306,2.422778435,2.526336334,2.661492863,2.807898798,2.885865164,2.931842183,3.032082143,3.130175732,3.201813533,3.346297787,3.312240045,3.530866105,3.533056749,3.501145585,3.477607549,3.418618412,3.43788464,3.547535571,3.613812934,3.604127574,3.6975208,3.806486674,3.907251313,3.95022085
